ability	{'taipumus', 'taito', 'valta', 'mahti', 'kyvykkyys', 'kyky', 'soveltuvuus', 'aptitude'}
broken	{'puutteellinen', 'väärä', 'winterheart’s_guild', 'the_best_of_bruce_dickinson', 'delta_machine', 'rikki_oleva', 'nöyryytetty', 'vajavainen', 'kallioinen', 'vierasvoittoinen', 'rikki', 'totutettu', 'karu', 'begin', 'viallinen', '12_stones', 'rikottu', 'köyhtynyt', 'vajaa', 'kurjistunut', 'hajallaan_oleva', 'erheellinen', 'murtunut', 'koulutettu', "winterheart's_guild", 'welcome_to_the_drama_club', 'epäjärjestyksessä_oleva', 'broken', 'katkennut', 'nolattu', 'hajaantunut', 'särkynyt', 'epätasainen', 'ms._kelly', 'sekainen', 'kariutunut', 'rikkinäinen', 'katkonainen', 'rosoinen', 'plastic_beach', 'huono', 'echo'}
building	{'rakennustyö', 'mahtava_rakennus', 'rakentaminen_rakennustyöt', 'rakennus', 'rakennelma', 'building', 'julkinen_rakennus', 'rakennustaito', 'rakennustyömailla', 'rakentaminen', 'rakennusalalla', 'julkisten_rakennusten', 'rakennusala', 'asukkaat', 'rakennusteollisuus'}
burn	{'polttaa_merkki', 'järvireitti', 'virta', 'tulipalot', 'hysteria', 'the_crow', 'toisen_asteen_palovamma', 'fc_dallas', 'palaa', 'kärventää', 'burn', 'erythema_solare', 'avotuli', 'väylä', 'tallentaa', 'kuluttaa', 'dallas_burn', 'palovamma', 'ruisseau', 'punoitus_solare', 'kuumoittaa', 'jokireitti', 'reittivesi', 'super', 'poltto', 'auringonpaahdepunoitus', 'vesistö', 'kolmannen_asteen_palovammoja', 'kihelmöidä', 'f.c._dallas', 'kopioida', 'tuli', 'liekehtivä', 'vesireitti', 'auringonpolttama', 'vesitie', 'palohaava', 'puro', 'kolmannen_asteen_palovamma', 'stream', 'ajoittaista_stream', 'hehkua', 'tuntea_poltetta', 'nuotio', 'liekki', 'rusketus', 'päivetys', 'polttaa', 'polte'}
business	{'miehityksen', 'elinkeinoelämä', 'talouselämä', 'sivunäytelmä', 'kaupankäynti', 'päivä_työtä', 'yhtiö', 'työ', 'vaiheessa_yrityksen', 'liiketoiminnan', 'liikeyritys', 'asiakas', 'business', 'näyttämötyöskentely', 'liikkeet_ja_eleet', 'liike-elämä', 'liikelaitos', 'liiketoiminnan_järjestelmän', 'liikevaihto', 'liikeala', 'bisnes', 'liiketoimintaa', 'asia', 'mimiikka', 'yritysten_järjestö', 'toimiala', 'voittoa', 'asiakaskunta', 'yksityinen_elinkeinonharjoittaja', 'elinkeinoelämän', 'kauppa', 'jet_lag_gemini', 'yhtiöoikeus', 'gangstereiden_paratiisi', 'elinkeino', 'yritystoiminta', 'kiinnostuksen_kohde', 'homma', 'liikeorganisaatio', 'liiketoiminta_ja_teollisuus', 'kauppias', 'liiketoiminta', 'liike', 'vapautuneen', 'huoli', 'asiakaskunta_asiakkaat', 'liikeyrityksen', 'asiakaspiiri', 'firma', 'huolenaihe_yrityksille', 'liiketoiminta-alue', 'linjan_työtä', 'liiketaloustiede', 'yritys', 'lob', 'ammatti', 'ala', 'tehtävä', 'konserni'}
camera	{'elokuvakamera', 'camera', 'valokuvakamera', 'the_back_room', 'kaitafilmikamera', 'valokuvauskamerasta', 'televisiokamerajärjestelmät', 'televisiokamera', 'valokuvauskone', 'filmikamera', 'tv-kamera', 'suljin', 'kamera', 'liikkuvan_kuvan_kamera', 'televisiokameran', 'elokuva_kamera'}
carefully	{'huoli', 'varovaisesti', 'levottomuus', 'tarkkaavaisesti', 'murhe', 'vaiva', 'varovasti', 'hätää', 'päänvaiva', 'huolellisesti', 'harmi'}
challenge	{'kyseenalaistaa', 'vastustaa', 'tunnussanakehotus', 'jäävätä', 'esteellisyysväite', 'haaste', 'haaste-vastaus', 'pelisaavutus', 'kilpailuhaaste', 'vaatia_tunnistusta', 'moittia', 'trophy', 'kaksintaisteluhaaste', 'pelitavoitteet', 'haastaa', 'saavutukset', 'kiistää', 'kyseenalaistus', 'pelitavoite', 'challenge', 'saavutus'}
charity	{'yleishyödylliseksi', 'hyväntekeväisyysjärjestö', 'rekisteröity_hyväntekeväisyysjärjestö', 'hyväntekeväisyyden_harrastaja', 'lehtosinilatva', 'charity', 'yleishyödyllinen_säätiö', 'hyväntekeväisyys', 'ihmisystävällisyys', 'veljellinen_rakkaus', 'hyväntekeväisyysjärjestöt', 'polemonium_van-bruntiae', 'julkinen_hyväntekeväisyys', 'polymonium_caeruleum_van-bruntiae', 'avustusjärjestö', 'polemonium_caeruleum', 'lähimmäisenrakkaus'}
charming	{'noiduttu', 'taiottu', 'maaginen', 'taianomainen', 'taika-', 'ihastuttava'}
child	{'alaikäinen', 'nuorten', 'tyttö', 'lapsi', 'pienokainen', 'lastenlapset', 'tytärtä', 'tytär', 'kakara', 'kersa', 'nuori_ihminen', 'nuorukainen', 'pikkumies', 'napero', 'lapset', 'alaikäisyys', 'muksu', 'lapsukainen', 'pentu', 'nassikka', 'lapsuus', 'pikkulapset', 'lapsenlapsi', 'lasten', 'child', 'skidi', 'huoltajuus', 'vähäinen', 'vekara', 'tenava', 'pikkulapsi', 'pre-karvainen', 'vintiö', 'vauva', 'ipana', "l'enfant", 'in_loco_parentis', 'jälkeläinen'}
clothes	{'vaateteollisuuden', 'asu', 'vaatteita', 'pukea', 'käyttökelpoinen', 'pukine', 'vaatetus', 'puku', 'vaatetavara', 'habiliment', 'vaateparsi', 'vaatekoko', 'kamat', 'vaatekappale', 'vaate', 'vaatteiden', 'vaatteet', 'asu_puku_vaatteet', 'naistenvaatteiden'}
cloud	{'varjo', 'verhota_sumuun', 'julkinen_pilvi', 'himmentää', 'pilvi', 'parvi', 'liata', 'pilvitekniikka', 'pilviteknologia', 'pilvi_infrastruktuurin', 'peittää_pilveen', 'infrastruktuuri_palveluna', 'utu', 'pilvilajit', 'sumu', 'muodostaa_pilvi', 'peittää_pilvellä', 'cloud_computing', 'olla', 'piilottaa', 'synkentää', 'häväistä', 'cloud', 'pilvistä', 'peittää_pilviin', 'cloud_strife', 'samentaa', 'pilvi-pohjainen', 'cloud_hosting', 'hybridipilvi', 'pilvi_palvelu', 'mennä_pilveen', 'varjostaa', 'pilvilaskenta', 'epäilyksen_varjo', 'infrastruktuurin_palveluna', 'peittää_näkyvistä', 'pimentää', 'sumentaa', 'pilata', 'kuhina', 'tahrata', 'tehdä_läiskikkääksi', 'täplittää', 'pilvistyä', 'kiba', 'pilvipalvelu'}
cockroach	{'alalahko_blattodea', 'alalahko_blattaria', 'blattaria', 'blattodea', 'alalahkon_blattaria', 'alalahkon_blattodea', 'russakka', 'torakat', 'torakka', 'cockroach'}
code	{'koodijärjestelmä', 'ajoittaa', 'ohjelmoida', 'salata', 'koodataan', 'salakirjoittaa', 'muuntaa_koodiksi', 'koodia', 'kodifiointi', 'kirjoittaa_salakirjoituksella', 'code', 'koodin', 'lakikokoelma', 'koodi', 'lakikoonnos', 'kryptata', 'korjata_tietokoneohjelma_pala_palalta', 'kodifikaatio', 'tietokone-koodi', 'salakirjoitus', 'kodifioiminen', 'säännöt', 'raivata', 'koodata', 'koodit'}
cold	{'pölyinen', 'nicole_kea', 'nasofaryngiitti', 'jäähtynyt', 'cold', 'vilu', 'krooninen_obstruktiivinen_keuhkosairaus', 'copd', 'koinsyömä', 'kylmyys', 'pitkäaikainen_ahtauttava_keuhkosairaus', 'nuhakuume', 'flunssa', 'flunssan', 'jäätävä', 'alhainen_lämpötila', 'frigidi', 'keuhkoahtaumatauti', 'väljähtynyt', 'photograph_smile', 'nicole_elikolani_prescovia_scherzinger', 'romuska', 'pakkanen', 'tajuton', 'epäinhimillinen', 'nuhakuumeelle', 'vilustuminen', 'keuhkoahtauma', 'kylmäverinen', 'kylmä', 'viileys', 'kalsea', 'nicole_scherzinger', 'nenän_ja_nielun_tulehdus', 'ulkoa_opittu', 'tunteeton', 'keuhkosarkoidoosi', 'vanhentunut', 'röhä', 'craig_david', 'keuhkoahtautumatauti'}
collection	{'mazhar-fuat-özkan', 'säilö', 'kokoaminen', 'kokouma', 'koostaminen', 'aggregaatiota', 'the_charlatans', 'myyntirakenne', 'keräys', 'perintätoimisto', 'kolehti', 'kasaaminen', 'vetoomus', 'pyyntö', 'the_offspring_collection', 'aliaune_damala_bouga_time_puru_nacka_lu_lu_lu_badara_akon_thiam', 'taidekokoelma', 'hawkwind', 'kokoonpano', 'kasauma', 'suhde', 'ingathering', 'kokoelma', 'valikoima', 'kirjasarja', 'tuotteiden_niputtamista', 'yhdistäminen', 'olion_koostumus', 'tiivistelmä', 'collection', 'joe_sample', 'periminen', 'keräily', 'perintä', 'kooste', 'velan_kerääjä', 'taidekokoelmat', 'kerääminen', 'joukko', 'assemblaasi', 'akon'}
come	{'summata', 'saapua', 'tulla_mieleen', 'saada', 'tulla_luokse', 'sperma', 'siemenneste', 'nousta', 'tulevat', 'polveutua', 'päästä', 'mälli', 'tehdä_yhteensä', 'seurata', 'laueta', 'olla', 'tekemistä', 'ulottua', 'osui', 'käydä_ilmi', 'siemennesteen', 'edetä', 'siemensyöksy', 'menestyä', 'onnistua', 'comè', 'pärjätä', 'siemen', 'olla_kotoisin', 'cum', 'come', 'johtua', 'saavuttaa', 'tulla', 'siemennestettä', 'tulla_perille', 'huudahtaa', 'ilmetä', 'laskea_yhteen', 'lähestyä', 'päästä_perille', 'suoriutua', 'tulla_esiin', 'juolahtaa_mieleen'}
computer	{'elektronisen_tietokoneen', 'estimaattori', 'tiedonkäsittelyjärjestelmä', 'tietsikka', 'computing_kone', 'tietokoneella_musiikin', 'tietokoneella', 'tietokonemusiikki', 'dataprosessori', 'tietojenkäsittelyjärjestelmä', 'tietokonejärjestelmä', 'digitaalisten_tietokoneiden', 'tietokoneet', 'figurer', 'digitaalisen_tietojenkäsittelyn', 'laskija', 'tietokonelaitetta', 'tietskari', 'tietokoneen_rakenne', 'kompuutteri', 'laskin', 'tietokoneen', 'computer', 'tietokone', 'computer_technology', 'yleiskäyttöinen_tietokone'}
construction	{'tip.it', 'ajatusrakennelma', 'rakentaminen_rakennustyöt', 'armadyl_godsword', 'rakennus', 'rakennelma', 'rakennustaito', '2k7', 'mod_mark', 'lauseke', 'oldschool_runescape', 'rakentaminen', 'rakenne', 'ardougne', 'lauserakenne', 'kieliopillinen_rakenne', 'gielinor', 'mark_ogilvie', 'rakennusala', 'rakennusteollisuus', 'rakennustyö', 'rs', 'konstruointi', 'rakennustyömailla', 'malli', 'runescape', 'vääristely', 'rakennusalalla', 'tulkinta', 'ilmaus', 'grand_exchange', 'rune_scape', 'runescape_classic', 'zybez', 'mielenterveyden_synteesi'}
cook	{'keittää', 'kiehua', 'laittaa_ruokaa', 'frederick_cook', 'james_cook', 'kapteeni_james_cook', 'manipuloida', 'laittaa', 'vääristää', 'keittäjä', 'pääkokki', 'vääristellä', 'ruokaa', 'sumplia', 'keittiömestari', 'kokit', 'tehdä', 'captain_cook', 'kapteeni_cook', 'kokata', 'cook', 'väärentää', 'esittää_väärässä_valossa', 'peukaloida', 'valmistaa', 'kokki', 'sous-kokki', 'lyhyen_järjestyksessä_kokki', 'komission_kokki'}
correct	{'oikaista', 'tarkistaa', 'korjata', 'romahtaa', 'oikea', 'rangaista', 'oikoa', 'soimata', 'kurittaa', 'hyvittää', 'aleta', 'tasata', 'ojentaa', 'moittia', 'tasoittaa', 'oikeassa', 'sopiva', 'säädä', 'nuhdella', 'tasapainottaa', 'säätää', 'oikein', 'arvostella', 'tasauttaa', 'asettaa'}
count	{'lukujärjestelmä', 'structured_query_language', 'loppusumma', 'ottaa_huomioon', 'laskea', 'olla_tärkeä', 'merkitä', 'vaikuttaa', 'turvata', 'kreivi', 'laskenta', 'punnita', 'jaarli', 'määrä', 'comtesse', 'numerointimuodon', 'jarl', 'numeroiden_lukeminen', 'earls', 'laskeminen', 'sql', 'luettelo', 'varautua', 'comital', 'väliä', 'countship', 'monte_criston_kreivi', 'monte-criston_kreivi', 'earl', 'laskee', 'täysi_määrä', 'lista', 'painaa', 'ottaa_lukuun', 'laskea_mukaan', 'numerointi', 'le_comte_de_monte-cristo', 'luottaa', 'uskoa', 'nojata', 'jaarlikunta'}
counting	{'lukujärjestelmä', 'määrä', 'numerointi', 'luettelo', 'numerointimuodon', 'numeroiden_lukeminen', 'laskeminen', 'lista', 'laskenta'}
crazy	{'hulluna_oleva', 'poissa_tolaltaan', 'sielullisesti_häiriintynyt', 'mielisairaus', 'playing_with_fire', 'sekopää', 'heikkopäinen', 'heikkomielinen', 'sairasmielinen', 'tylsistynyt', 'typerä', 'looney', 'tasapainoton', '...famous_last_words...', 'mieletön', 'psykopaatti', 'mielipuoli', 'hullu', 'järjettömyys', 'hoopo', '(you_drive_me)_crazy', 'told_you_so', 'the_r.e.d._album', 'kaistapää', 'c.r.a.z.y.', 'crazy', 'hulluus', 'vähäjärkinen', 'höpsähtänyt', 'usher', 'my_garden', 'mielenvikainen', 'because_of_you', 'erika_jayne', 'mielenvikaisuus', 'pöpi', 'loca'}
cut	{'siisti', 'kytkeä_pois_päältä', 'sensuroitu', 'sammuttaa', 'saksittu', 'mutkitella', 'pysäyttää', 'haava_parantuu', 'raita', 'keski_única_dos_trabalhadores', 'viillos', 'laskea', 'kulkea_läpi', 'vaikuttaa', 'erottaa', 'baseball_swing', 'leikkaaja', 'hole_in_one', 'puhjeta', 'pyörähtää', 'muuttaa_äkkiä_suuntaa', 'nostaa', 'kaataa', 'kanava', 'tallentaa', 'kastroida', 'leikata', 'cut', 'lihaviipale', 'ommella', 'haavoittamaan', 'lyönti', 'ohentaa', 'salvettu', 'keskeyttää', 'leikattu_liha', 'kirjoittaa', 'redusoida', 'golftermit', 'pienentää', 'kuohita', 'viiltohaava', 'avoin_haava', 'loukkaus', 'sensuuri', 'filmieditointi', 'uutissulku', 'kopioida', 'otos', 'supistaa', 'kielletyt_levyt', 'leikkautua', 'ilkeys', 'haavan_parantuminen', 'hole-in-one', 'sensuroi', 'laatia', 'syvä_viiltohaava', 'pois_leikkaaminen', 'kulkea_poikki', 'uurre', 'laimennettu', 'reikäpeli', 'kaartaa', 'levyttää', 'nostaminen', 'polttaa', 'alakierre', 'kierrelyönti', 'niitetty', 'oikaista', 'sivallus', 'avoin_leikkaus', 'elokuva_toimittaja', 'yliolkainen_kohtelu', 'madaltaa', 'ohennettu', 'leikkaaminen', 'pudottaa', 'laimentaa', 'miedontaa', 'kaivaa', 'kylmä_kohtelu', 'koukata', 'leikkuu', 'vähentää', 'golftermi', 'haavoittaminen', 'huoliteltu', 'nosto', 'viiltää', 'viilto', 'väheksyä', 'alentaa', 'osuus', 'baseball-lyönti', 'haava', 'leikkaus', 'haavoja', 'lehdistösensuuri', 'syvä_haava', 'ennakkosensuuri', 'käännä', 'elokuvan_editointi', 'asettaa', 'pinnaus', 'teeskennellä_olevansa_huomaamatta', 'naarmu', 'sensurointi', 'uurtaa', 'auki_leikattu', 'vamma', 'elokuvaleikkaaja', 'lyhentää', 'kääntää', 'eagle', 'tieleikkaus', 'primal_leikkaus', 'tylysti', 'poisto', 'lopettaa', 'kuohittu', 'pistosana', 'poistaminen', 'pala', 'lyödä_kierrelyönti', 'lyhennetty', 'olla_piittaamatta', 'suorittaa', 'leikattu', 'kulkea_yli', 'jättää_huomiotta', 'aste', 'haavan', 'karsia', 'katkaista', 'kääntyä', 'huomattavasti_alennettu', 'niittää', 'pinnata', 'jättää_väliin', 'raivata', 'muuttaa_suuntaa'}
damage	{'oikeudellinen_vahinkoa', 'laitteet_uhri', 'huononnus', 'huonontua', 'hinnat', 'scathe', 'kehittyä', 'vähittäismyyntihinta', 'turmella_ulkonäkö', 'haitta', 'vähittäishinta', 'vahinkoa', 'heiketä', 'haittaaminen', 'vaurio', 'korvaus', 'laillinen_vahinko', 'vääryys', 'damage', 'rapistua', 'vahingoittaa', 'degeneroitua', 'vauriot', 'pilata', 'rumentaa', 'myyntihinta', 'hinta', 'vahinko', 'korventaminen', 'turmella', 'vahingoittaminen', 'runnella', 'loukkaaminen', 'make_this_your_own', 'vahingoittua', 'taantua', 'varusteiden_menettäminen'}
dance	{'tanssiaisväki', 'tanssia', 'tanssi', 'tanssija', '50', 'tanssiaiset', 'tanssitaide', 'tanssimusiikki', 'tanssijoita', 'tanssahdella', 'tanssit', 'tansseja', 'shut_out', 'oliver_heldens', 'dancé', 'tanssiminen', 'hyppiä', 'dance', 'karkeloida', 'waterloo', 'post-disco', 'panna_jalalla_koreasti', 'jorata', 'tanssi_osapuoli', 'tanssimusiikkia'}
dangerous	{'peligroso', 'riskialtis', 'ankara', 'riskaabeli', 'it’s_hard', 'turvaton', 'tuhoisa', 'paha', 'decemberadio', 'wild_things', 'huolestuttava', 'hengenvaarallinen', 'vakava', 'dangerous', 'riskipitoinen', "it's_hard", 'vaikea', 'erotetut_sydämet', 'uhkarohkea', 'jhud', 'vaarallinen', "dangerous_-_collector's_edition"}
day	{'päivänvalo', 'tilaisuus', 'aurinkovuorokausi', 'päivän_pituus', 'ajankohta', 'aurinkoaika', '24_tunnin_välein', 'daytonin_kansainvälinen_lentoasema', 'clarence_day', 'päivisin', 'vrk', 'tähtivuorokauden', 'day', 'clarence_shepard_day_jr.', 'päivä', 'iltapäivä', 'tähtivuorokausi', 'kaksikymmentäneljä_tuntia_aikana', 'aika', 'keskiaurinkovuorokausi', 'synodinen_vuorokausi', 'tarkoittaa_auringon_päivä', 'kahdenkymmenen_neljän_tunnin', 'päiväsaika', 'sideerinen_vuorokausi', 'vuorokausi', 'aurinko_päivä', 'päivä-', 'valoisa_aika', 'auringon_aikaa'}
deceive	{'huijaus', 'valhe', 'huijata', 'vilppi', 'harhaanjohtaminen', 'kujeilu', 'epärehellisyys', 'petos', 'petollinen', 'vilpillisyys', 'pettää', 'johtaa_harhaan', 'harhauttaa', 'petosta'}
dedication	{'sitoumus', 'omistuskirjoitus', 'kalin_and_myles', 'omistautuminen', 'lojaalius', 'omistautumista', 'vihkimisjuhla', 'sitoutuminen', 'uskollisuus', 'dedication'}
deliberately	{'tahallaan', 'tieten_tahtoen', 'tietoisesti', 'tarkoituksellisesti', 'harkitusti', 'tahallisesti', 'rauhallisesti', 'suunnitelmallisesti', 'tarkoituksella', 'varta_vasten', 'vakaasti', 'suunnitellusti'}
delivery	{'syöttö', 'toimituksen', 'jekku', 'välitys', 'luovutuksen', 'tuo', 'pelastaa', 'hehkulamppuvitsi', 'vitsit', 'vapahdus', 'delivery', 'hankinta', 'toimitus', 'puhetaito', 'kuljetusliikenne', 'vitsi', 'pelastus', 'synnytys', 'tuominen', 'liikenneinfrastruktuuri', 'accouchement', 'kotiinkuljetus', 'vitsejä', 'alatiesynnytys', 'liikenne', 'vapautus', 'lampunvaihto', 'synnytyksen', 'liikenneinfrastruktuurin', 'kuljetusväline', 'jocular', 'vieraantumista', 'jape', 'kepponen', 'leikillään', 'hauska_juttu', 'synnyttäminen', 'niin_sanoakseni', 'alienable', 'lapsivuode', 'emätin_syntymän', 'luovutus', 'syntymä', 'äänenkäyttö', 'omaisuuden_luovutus', 'lisääntyminen', 'matkustajaliikenne', 'esitystapa', 'ulosanti', 'puujalkavitsi', 'pila', 'kuljetus', 'tarjonta', 'toimitus_poika', 'hedelmällisessä', 'väline', 'lapsensaanti'}
dessert	{'jälkiruoka', 'jälkiruokaviini', 'jälkiruoka_viinejä', 'desääri', 'makea_viini', 'dessert', 'jälkiruokia'}
device	{'kapula', 'laite', 'config.sys', 'juju', 'koristekuvio', 'hardware', 'kone', 'dev1ce', 'temppu', 'multimediamatkapuhelin', 'keksintö', 'devve', 'kännykkä', 'mobile', 'solukkojärjestelmän', 'tietokonelaitteet', 'laitteisto', 'känny', 'nicolai_reedtz', 'kännyköiden', 'tietokonelaitteiston', 'tietokonejärjestelmä', 'device', 'matkapuhelin', 'vaakunamerkki', 'matkapuhelimet', 'matkaviestinnän', 'tietokonelaitteisto', 'tunnuskuva', 'tehokeino', 'software', 'käsipuhelin'}
die	{'kuoli', 'arpanoppa', 'rikkoutua', 'arpakuutio', 'delata', 'heittää_veivinsä', 'siirtyä_ilmavoimiin', 'terä', 'noppa', 'silmäluku', 'kärsiä_kuolema', 'siirtyä_rajan_tuolle_puolen', 'kuolee', 'leikkain', 'kuoleminen', 'joutua_epäkuntoon', 'lakkoilla', 'saada_surmansa', 'palaa', 'kuolemanmerkki', 'die', 'poistua_keskuudesta', 'kulkulupa', 'vaihtaa_hiippakuntaa', 'heittää_henkensä', 'noppaa', 'viimeinen_hengenveto', 'nopat', 'haluta_kuollakseen', 'kuolla', 'menehtyä', 'rikkoa', 'die!', 'hajota', 'meistää', 'poismeno', 'siirtyä_suorasääristen_yhdistykseen', 'kupsahtaa', 'päättää_päivänsä', 'leikata_meistillä', 'heittää_lusikka_nurkkaan', 'siirtyä_ajasta_ikuisuuteen', 'vieraantua', 'potkaista_tyhjää', 'meisti', 'pettää', 'laimeta', 'kuolleet', 'väljähtyä', 'ladattu_noppaa', 'polyhedral_noppaa', 'kuolema', 'särkeä'}
dig	{'arkeologinen_sivusto', 'rehkiä', 'kaivaukset', 'pistää', 'louhia', 'ymmärtää', 'pistäminen', 'kaivaa', 'lommo', 'uurastaa', 'kaivauspaikka', 'hyökkäys', 'hiffata', 'raataa', 'nostaa', 'ymmärtää_syvällisesti', 'tökkäistä', 'ahertaa', 'tarttua', 'tökkäys', 'kaivella', 'pilkka', 'survaista', 'huomautus', 'kässätä', 'collective_soul', 'letkaus', 'kaivaus', 'piikki', 'älytä', 'pisto', 'kääntää', 'bonjata', 'oivaltaa', 'dig', 'tuikata', 'ivallinen_vihjaus', 'snaijata', 'tajuta', 'tökätä', 'nälväisy', 'tönäisy', 'upottaa', 'tyrkätä', 'käsittää', 'ahkeroida', 'ivata', 'päästä_jyvälle', 'osata', 'kaivaa_pois', 'kaivaminen', 'läimäys'}
dinner	{'päivällinen', 'dejeuner', 'lounastilaisuus', 'dinner', 'kuppi_teetä', 'virallinen_lounas', 'päivälliskutsut', 'teehetki', 'teeateria', 'päivälliset', 'välipala_kahvit', 'ruoka', 'iltapäivätee', 'tiffin', 'teekupillinen', 'lounas', 'tee', 'teeaika', 'illallinen', 'teetä', 'iltapäiväteetä', 'iltapala'}
dirty	{'sinimaa', 'kalkkilieju', 'sora', 'cpu_välimuisti', 'kelvoton', 'simpukkamaa', 'liata', 'hiesu', 'lika', 'l2-välimuisti', 'vääryydellä_hankittu', 'siltti', 'ryvettää', 'maalajit', 'saastunut', 'huijaava', 'härski', 'maaperä', 'halpamainen', 'nuhruinen', 'maalaji', 'epäpuhdas', 'write-back', 'ruma', 'viheliäinen', 'l3-välimuisti', 'l1_välimuisti', 'rivosti', 'epäsiisti', 'dirty', 'sääntöjenvastainen', 'vihamielinen', 'kivennäismaalaji', 'likainen', 'eloperäiset_maalajit', 'keskisora', 'irtomaa', 'underworld', 'maa', 'keskihiekka', 'lehtomulta', 'geo-luokitus', 'lieju', 'l2_välimuisti', 'cache', 'käskykätkömuistista', 'samea', 'multa', 'törkyinen', 'savi', 'kivikko', 'noeta', 'mustata', 'kurja', 'muta', 'välimuistin_rivi', 'rumasti', 'siivoton', 'tallentaminen_välimuistiin', 'välimuisti_miss', 'levälieju', 'tomu', 'louhikko', 'hienoaines', 'sotta', 'sotata', 'lohkare', 'tahria', 'virheitä_sisältävä', 'tuhmasti', 'kuorimerkeli', 'multavuus', 'epäreilusti', 'kiero', 'saves', 'keskisiltti', 'dirrty', 'piilevälieju', 'välimuistissa', 'maaperän', 'merkintöjä_sisältävä', 'datavälimuisti', 'likaisesti', 'epäurheilijamainen', 'kurainen', 'tahrata', 'kangasmulta', 'välimuisti', 'epärehellinen', 'epäreilu', 'likaa'}
disease	{'sairauden', 'keuhkopussintulehdus', 'unwellness', 'huonovointisuus', 'pahanolontunne', 'lääketieteellinen_häiriö', 'disease', 'pahoinvointisuus', 'sairastavuus', 'begowal', 'pleuriitti', 'vaiva', 'pleuritis', 'kipeys', 'sairaalloinen', 'sairaus', 'tauti', 'keuhkopussitulehdus', 'sairauksia'}
dissolve	{'päättää', 'ristihäivytys', 'häivyttää', 'vaimentua', 'saattaa_kyyneliin', 'lopettaa', 'sekoittaa', 'sulattaa', 'vaimeta', 'liuotetaan', 'hajottaa', 'liueta', 'päättyä', 'häipyä', 'dissolve', 'liuottaa', 'sulaa', 'hajaantua', 'ristikuva', 'hajota'}
disturb	{'keskeyttää', 'saada_liikuttumaan', 'vahingoittaa', 'liikuttaa', 'koskea', 'sekoittaa', 'sotkea', 'häiritä', 'siirtää', 'muuttaa', 'järkyttää'}
do	{'koristella', 'marshall_applewhite', 'doh', 'tehdä_työkseen', 'aiheuttaa', 'olla_sukupuoliyhteydessä_jkn_kanssa', 'harrastaa_vaakamamboa', 'saada_kakku', 'tekee', 'maata_jkn_kanssa', 'kukoistaa', 'tehdä_kampaus', 'kärsiä_tuomio', 'nirhata', 'juhla', 'suorita', 'kiksauttaa', 'tekemistä', 'juhliminen', 'hassutella_heinikossa', 'olla_sukupuoliyhdynnässä', 'olla_intiimissä_suhteessa', 'naida', 'onnistua', 'lusia', 'tarvita', 'maata', 'to', 'panna', 'dao', 'laittaa', 'pärjätä', 'saada_aikaan', 'bylsiä', 'toteuttaa', 'do', 'bileet', 'osteopatian_tohtori', 'kammata', 'olla_kunnolla', 'suoriutua', 'laajeta', 'pippalot', 'tuottaa', 'kulkea', 'tuomiopiiri', 'käyttäytyä_kunnolla', 'harrastaa_seksiä', 'rakastella', 'saada', 'pirskeet', 'puolueen', 'toimia_tehtävässä', 'vastata', 'toimia', 'virallinen_tilaisuus', 'kotibileet', 'murhata', 'tehdä', 'istua', 'käyttäytyä', 'juhlakulttuuri', 'hässiä', 'yhtyä', 'tohtori_osteopatia', 'surmata', 'riittää', 'nussia', 'edetä', 'esittää', 'kemut', 'selvittää', 'tappaa', 'menestyä', '도', 'juhlat', 'olla_ihmisiksi', 'olla_seksisuhde', 'olla_sukupuoliyhteydessä', 'kasvaa', 'näytellä', 'käydä', 'soirée', 'mennä_sänkyyn_jkn_kanssa', 'muhinoida', 'suorittaa', 'tao', 'と', 'rakastaa', 'maata_jonkun_kanssa', 'käyttää', 'hallita', 'tuomiokunta'}
