ability	{'inteligencia', 'šikovnosť', 'talent', 'nadanie', 'aptitude', 'schopnosť'}
sign	{'sémiotiky', 'podpísané', 'prejav', 'značenie', 'informačná_tabuľa_s_heslami', 'non-negatívne', 'znamenie', 'znamení_zverokruhu', 'prorokovanie', 'znak', 'dom', 'grafický_symbol', 'astrologické_znamenie', 'písomný_znak', 'predpovedanie', 'oznam', 'star_sign', 'ukazovateľ_smeru', 'planetárna_dom', 'objektívny_symptóm', 'pracovať_na_základe_písomnej_zmluvy', 'hviezdne_znamenie', 'klinický_symptóm', 'nezáporné', 'semiotika', 'polaritu', 'signalizáciu', 'signál', 'brown_eyed_girls', 'no_regret_life', 'náznak', 'signalizácia', 'podpisovať', 'písmeno', 'znamenia_zverokruhu', 'grafémů', 'veštenie', 'riadiaci_signál', 'markovanie', 'elektronegativita', 'klinické_príznaky', 'signage', 'vývesný_štít', 'graph', 'preindication', 'známka', 'sémiotika', 'electropositive', 'kladné_číslo', 'vývesná_tabuľa', 'sémiotické', 'semiology', 'podpísať_sa', 'signalizačné', 'klinický_príznak', 'objektívny_príznak', 'predzvesť', 'znamenie_zvieratníka', 'graféma', 'elektronegativní', 'podpísať', 'podpisovať_sa', 'jazykový_znak', 'foretoken', 'záštitou', 'sémiologie'}
silly	{'nezmysel', 'silly', 'nonsensicality', 'pochabý', 'tupý', 'nezmyselný', 'nonsens', 'pochabé', 'hlúpy', 'nedôvtipný', 'nezmyselné', 'nudný', 'pomalý'}
sin	{'hriechu', 'hriešnosť', 'shin', 'sinhala', 'funkcie_sínus', 'porušovať_zákon', 'prekročiť_zákon', 'porušiť_zákon', 'prekračovať_zákon', 'prehrešiť_sa', 'hriech', 'hrešiť', 'hriechy', 'prehrešovať_sa', 'jazyku_sinhala', 'sin', 'sinhalčina', 'sínus', 'letisko_singapur-changi', 'hriešne'}
sing	{'sing', 'spievanie', 'spievať', 'ženské_vokály', 'čisté_vokály', 'spevák', 'spevom', 'spev', 'leisure'}
sit	{'jazdiť', 'posadiť', 'sedávať', 'posedenie', 'posadiť_sa', 'sadnúť', 'usadiť_sa', 'sadať', 'usádzať', 'usadiť', 'sadnúť_si', 'sedieť'}
skin	{'obal', 'day_for_night', 'plugin', 'šupka', 'šupiek', 'pluginy', 'cutis', 'doska_s_plošnými_spojmi', 'supernatural', 'srsť', 'doska_tlačených_spojov', 'add-in', 'doska', 'psychiatrická_liečebňa', 'osemenia', 'austrálskej_domorodej_príbuzenstva', 'obvod_karty', 'r._kelly', 'blázinec', 'almost_human', 'pokožka', 'kože', 'psychiatrickej_nemocnice', 'blender', 'kôra', 'robert_sylvester_kelly', 'platňa_plošných_spojov', 'doplnok', 'zásuvný_modul', 'skinovateľné', 'plug-in', 'duševné_inštitúcie', 'ray_of_light', 'kožné', 'skin', 'zoznam_epizód_seriálu_hrozba_z_temnoty_–_1._séria', 'vonkajší_plášť', 'koža', 'doska_plošných_spojov'}
sky	{'sky_airlines', 'stacey_king', 'lazuline', 'team_sky', 'blankytný', 'nebo', 'credo', 'obloha', 'cerulean', 'thatgamecompany', 'vzduch', 'atmosféra_zeme', 'ovzdušie_zeme', 'blankyt', 'modrý', 'sky', 'heterosphere', 'winx_club', 'neba', 'vzduchu', 'zemskej_atmosféry', 'zemská_atmosféra'}
sleep	{'dlhodobý_spánok', 'hybridný_režim_spánku', 'spí', 'spať', 'spávať', 'spánku', 'the_black_parade', 'letargický_spánok', 'sopor', 'večný_odpočinok', 'pohotovostnom_režime', 'zúčtovanie', 'režimu_spánku', 'večný_spánok', 'sleep', 'spánok'}
small	{'tichý', 'bedrovej', 'malý', 'prostý', 'small', 'john_kunkel_small', 'drobný', 'vreckový', 'mladý', 'pokorný', 'skromný', 'maličký', 'slabý', 'nedôležitý', 'nízky'}
smart	{'štandard_smart', 'exkluzívny', 'chápavý', 'módny', 'bolieť', 's.m.a.r.t.', 'učenlivý', 'inteligenciou', 'elegantný', 'inteligencia', 'šikovný', 'štýlový', 'smart', 'chytrý', 'inteligentný', 'majúci_šmrnc', 'pichnutie', 's.m.a.r.t', 'pobolievať', 'bystrý', 'self-monitoring,_analysis_and_reporting_technology'}
smell	{'voňajúce', 'čuchové_vnímanie', 'ducha', 'ovzdušie', 'tón', 'nálada', 'aróma', 'zápach', 'ovoniavanie', 'čuchový_modality', 'pach', 'bez_zápachu', 'nepríjemný_zápach', 'čuchu', 'duch', 'čuch', 'čuchový_majetku', 'zápachu', 'čuchový_vnem', 'pocit', 'čuchové_vnemy', 'vôňa', 'cítiť', 'čuchové', 'príslušenstvo_čuchového_systému'}
smiling	{'veselý', 'úsmevný', 'úsmev', 'žiariaci', 'usmievajúci_sa', 's_úsmevom', 'radostný', 'úsmevom', 'úškrn'}
smoke	{'čmud', 'údené', 'fajčenie', 'fastball', 'tabak', 'cigariet', 'nicotiana', 'yin_yang_yo!', 'zelená_bohyňa', 'smoke', 'magneticko-optický_kerr_javu', 'dym', 'zvitok_tabakových_listov', 'rastliny_tabaku', 'dymu', 'mary_jane', 'fajčiť', 'rakva_nechty', 'sess', 'dymiť', 'marihuana', 'cigarety', 'sens', 'cigareta', 'cigaretu', 'tabaková_rolka', 'smud', 'rastlina_tabaku', 'dymenie'}
smooth	{'stypsis', 'mierny', 'príjemný', 'ovocia', 'mineralitou', 'uhladený', 'zdvorilý', 'telo', 'plynulý', 'hladké', 'vyhladiť', 'suché', 'ladný', 'gerald_albright', 'smooth'}
snake	{'had_v_tráve', 'grayov_kód', 'gray_kód', 'súhvezdie_hydra', 'hydra', 'hlava_hydry', 'hada', 'zrkadlový_binárny_kód', 'ophidian', 'had', 'solid_snake', 'snake_jailbird', 'serpentes', 'hadoblížne', 'hady', 'snake', 'snake_river', 'ophidia', 'rieka_snake'}
snow	{'balamutiť', 'oblafnúť', 'slonovinu', 'snehová_pokrývka', 'sneženie', 'snežiť', 'sneh', 'oklamať', 'obabrať', 'ošialiť', 'off-white', 'ffmpeg', 'snehovej_pokrývky', 'snehu', 'klamať', 'charles_percy_snow', 'snow', 'obalamutiť', 'baron_snow_of_leicester', 'c._p._snow', 'nos_candy'}
solution	{'rozpustených_látok', 'rovnice_riešenie', 'riešenie', 'riešenie_problémov', 'výsledku', 'roztok', 'odpoveď', 'solution', 'zvládnutie'}
some	{'viac_či_menej', 'približne', 'skoro', 'blízko', 'alebo_tak', 'zhruba', 'asi', 'okolo', 'asi_tak', 'cirka'}
soul	{'duša', 'oduševnelosť', 'nadvedomie', 'cit', 'oduševnenosť', 'myseľ', 'vedomie', 'jednotlivci', 'niekto', 'srdnatá_duša', 'soul_music', 'osoba', 'aiúa', 'individuálnosť', 'dakto', 'psycha', 'človek', 'jednotlivca', 'smrteľný', 'soul', 'duše', 'soulovej_hudby', 'psyché', 'jednotlivec', 'jedinec'}
sound	{'zvukový_vnem', 'hláska', 'zvuková_vlna', 'znieť', 'akustické_vlny', 'zaznieť', 'vydávať_zvuk', 'morský_prieliv', 'audio', 'rečový_zvuk', 'telefón', 'sluchové_vnímanie', 'zvuk', 'zvuku', 'triezvy', 'zvukové_vlny', 'zákonný', 'legálny', 'prieliv', 'tecnocumbia', 'rozozvučiavať', 'akustická_vlna', 'zvuky', 'reči_zvuk', 'ozvať_sa', 'rozozvučať', 'rozumný', 'zvukom', 'šírenie_zvuku', 'vydať_zvuk', 'právoplatný'}
spit	{'pľuť', 'pľuvanie', 'kosa', 'spit', 'rotisséria', 'sliny', 'ražni', 'vykašliavanie', 'slina'}
split	{'heterozygotnosti', 'rozdelenie', 'rezať', 'rozdeliť_sa', 'členiť', 'podeliť_sa', 'zygosity', 'birds_of_prey', 'deliť', 'split', 'odlúčiť', 'deliť_sa', 'heterozygotnost', 'rozkúskovať', 'separovať_sa', 'rozdeľovať', 'heterozygot', 'odlúčiť_sa', 'praskla', 'homozygotná', 'rozdelený', 'homozygotnosti', 'odpojiť', 'rozísť_sa', 'heterozygotná', 'rozviesť_sa', 'homozygotov', 'rozkrojiť', 'split_album', 'zmrzlinový_pohár_s_ovocím', 'homozygot', 'rozkol', 'odpojiť_sa', 'prerušený', 'odrezať', 'separovať', 'rozrezať', 'rozčleniť', 'rozkrajovať', 'heterozygoti', 'rozdelenie_akcií', 'oddeliť', 'deliť_si', 'homozygosity', 'rozdeliť_si', 'rozrezávať', 'hemizygous', 'nakrájať', 'pokrájať', 'rozdrobený', 'schizma', 'narezať', 'rozdeliť', 'stock_rozdelenie', 'podeliť', 'oddeliť_sa', 'krájať'}
spoke	{'rečovej_komunikácie', 'hlasová_komunikácia', 'špica_na_kolese', 'programovací_jazyk', 'jazyk', 'hovorený_jazyk', 'rundle', 'ľudskej_reči', 'ústnej_oznámenie', 'reči', 'reč', 'spoke', 'lúče', 'kolo_prehovoril', 'hovorí_komunikácie', 'hlasovej_komunikácie', 'špica', 'ústna_komunikácia'}
squeeze	{'objať_sa', 'vystískať', 'vyobjímať_sa', 'úverovej_krízy', 'stiahnuť_prsty', 'credit_crunch', 'stisnutie', 'zovierať', 'objímanie', 'zmrazenie_úverov', 'stláčať', 'zamrznutie_úverového_trhu', 'stlačiť', 'objímať_sa', 'vrúcne_objatie', 'donútiť', 'stisnúť', 'vystískať_sa', 'stlačenie', 'squeeze', 'nevýhoda_ťahu', 'úverová_kríza', 'prinútiť', 'zvierať', 'objímať', 'skvíz', 'credit_squeeze', 'úverová_tieseň', 'zmrazenie_úverovej_aktivity_bánk', 'zovrieť', 'žmýkať', 'objať', 'stláčanie', 'stískať', 'nútiť', 'vyobjímať', 'zugzwang', 'kríza_likvidity'}
stab	{'scream_2', 'pichať', 'prebodať', 'zabodnúť', 'bodať', 'pobodať', 'vreskot_2', 'nôž_ťah', 'roh_bodnúť', 'zabodávať', 'bodnúť', 'prebodávať'}
stand	{'pohľadu', 'zvládať', 'zvládnuť', 'pretrpieť', 'podstavec', 'tolerovať', 'predajný_stánok', 'vytrvávať', 'odolať', 'hľadiska', 'firma', 'trpieť', 'zniesť', 'stanovisko', 'stojan', 'zakúšať', 'znášať', 'ovocného_sadu', 'susan_ashton', 'ovocný_sad', 'tribúna', 'hudobný_pavilón', 'hľadisko', 'odolávať', 'vystáť', 'stand', 'kávové_plantáže', 'sadár', 'mať', 'partnerstvo', 'zakúsiť', 'woodlet', 'plantáž', 'strpieť', 'vonkajší_stage', 'sad', 'vytrvať', 'stáť', 'plantáže'}
star	{'bostonské_portfólio', 'mediálna_osobnosť', 'hviezd', 'matica_rastu_a_podielu', 'mavín', 'päťhviezdičkový_hotel', 'bcg_matica', 'superstar', 'celebrity', 'portfóliová_matica_bcg', 'headliner', 'portfólio_rastu_a_podielu', 'portfólio_bcg', 'kapacita', 'hviezdy', 'hviezdičiek', 'hrať', 'slávna_osoba', 'the_rise_and_fall_of_ziggy_stardust_and_the_spiders_from_mars', 'odborník', 'hviezdy_polygónu', 'frajer', 'eso', 'čarodejník', 'parmice', 'hviezda_graf', 'ilean_almaguer', 'tar', 'herec_v_hlavnej_úlohe', 'matica_boston_consulting_group', 'adept', 'maven', 'hviezda', 'bcg_portfólio', 'matica_bcg', 'päť-hviezdičkový_hotel', 'wiz', 'celebrita', 'bostonská_portfóliová_matica', 'hviezdicová_sieť', 'steroidov_akútnej_regulačný_proteín', 'business_consulting_group_matica', 'portfólio_trhového_rastu_a_podielu', 'superhviezda', 'veľké_zviera', 'odborne_zdatný', 'predstaviteľ(ka)_hlavnej_úlohy', 'hviezda_programu', 'biznis_matica_boston_consulting_group', 'zběhlý', 'hlavná_atrakcia', 'osobnosť', 'popstar', 'txz', 'bostonská_matica', '*', 'znalec', 'hviezdicová_topológia_siete', 'herečka_v_hlavnej_úlohe', 'bcg_biznis_matica', 'expert', 'svišťať', 'majster', 'business_consulting_group_biznis_matica', 'vedúci_herec', 'star', 'asterisk', 'matica_trhového_rastu_a_podielu', 'filmových_hviezd', 'xerox_star', 'televízne_osobnosť', 'estelle', 'hviezdička', 'kanón', 'filmová_hviezda', 'tar.gz', 'hviezdicová_topológia'}
stick	{'policajný_obušok', 'synchronizovaná', 'zarážať', 'týrať', 'upevňovať', 'zostať', 'pobudnúť', 'trápiť', 'vyviesť_z_konceptu', 'krátky_posunovač', 'vychádzková_palica', 'manuálnou_prevodovkou', 'trýzniť', 'americký_štandardný_kód_pre_výmenu_informácií', 'pliesť', 'uviesť_do_rozpakov', 'štandardný_prenos', 'palička', 'pripevniť', 'znepokojovať', 'vkladať', 'spliff', 'upevniť', 'joysticky', 'obušok', 'súžiť', 'billy_klub', 'ascii', 'palica', 'zmiasť', 'bendrek', 'hnevať_sa', 'vložiť', 'obušku', 'zostávať', 'uvádzať_do_rozpakov', 'joystick', 'ohromovať', 'manuálna_prevodovka', 'popliesť', 'marihuanová_cigareta', 'vychádzkových_palíc', 'privádzať_do_rozpakov', 'pákový_ovládač', 'palicu', 'znepokojiť', 'joint', 'miasť', 'marihuana', 'billy_club', 'zaraziť', 'billystick', 'otravovať', 'clapstick', 'ohromiť', 'džojstik', 'vyvádzať_z_konceptu', 'ostať', 'marihuana_cigareta', 'ostávať', 'riadiacej_páky', 'priviesť_do_rozpakov', 'sužovať', 'stick_shift'}
stone	{'drahých_kameňov', 'oliver_stone', 'isidor_feinstein_kameň', 'picul', 'semi-drahých_kameňov', 'harlan_fiske_kameň', 'polodrahokam', 'vnútornej_vrstvy_oplodia', 'i._f._stone', 'endocarp', 'kameň', 'harlan_fiske_stone', 'drahokam', 'kôstka', 'oplodie', 'semi-drahých', 'hornina', 'lucy_stone', 'kameňa', 'harlan_f._stone', 'skala', 'stone', 'harlan_fisk_kameň', 'edward_durell_kameň', 'harlan_kameň', 'lucy_kameň', 'kamene', 'drahokamy', 'horniny'}
straight	{'heterosexuálny_osoba', 'priamočiaro', 'otvorený', 'hneď', 'heterosexualism', 'heterosexuálov', 'rovný_človek', 'priamo', 'rovno', 'heterosexualita', 'priamy', 'úprimný', 'kríž', 'cieľovej', 'heterosexuáli', 'hetero', 'rovné', 'rovný', 'heterosexuálny'}
student	{'knižného', 'vzdelanec', 'vysokoškolák', 'žiačka', 'študentov', 'študentka', 'učený_človek', 'bookman', 'študent', 'educatee', 'kníhkupcov', 'william_sealy_gosset', 'kníhkupec', 'učenec', 'kníhkupectvo', 'vysokoškolský_študent', 'vedec', 'prvého_ročníka', 'žiak'}
stupid	{'chudák', 'hlúpy_človek', 'zlá_ryby', 'hlupák', 'hlúposti', 'sprosták', 'stupe', 'pillock', 'truľo', 'pudden_hlava', 'chruňo', 'hlúpy', 'nedôvtipný', 'nudný', 'puding_hlava', 'idiot', 'hlúposť', 'raven-symone', 'tupý', 'tupec', 'pomalý'}
successful	{'successful'}
suck	{'sania', 'sať', 'nasávať'}
sugar	{'cukrov_vo_víne', 'sugar', 'biely_cukor', 'cukrov', 'glassheart', 'peniaze', 'prachy', 'sacharid', 'cukor', 'sacharidov', 'hladiny_cukru', 'rafinovaný_cukor', 'sacharidy', 'geltech', 'mušle', 'lotov', '슈가', 'cukry', 'kocky_cukru', 'dinero', 'simoleons', 'cukru', 'batman_forever', 'mamona', 'moolah', 'uhľohydrát'}
sun	{'jupiter', '辛', 'slnko', 'cun', 'deň_pána', 'nedeľa', 'merkúr', 'seon', 'slnečného_spektra', 'the_sun', 'slnečné_žiarenie', 'nedeľu', 'mesiaca', 'slnce', 'venuša', 'slnečné_svetlo', 'sun_microsystems', 'do_svetla', 'mesiac', 'znamení_slnka', 'dominicus', 'utug', 'mars', 'stálice', 'pánov_deň', 'sun_television', 'stálicu', '孫', 'utu', 'sin', 'slnecný_svit', 'sun'}
suspect	{'podozrivý', 'páchateľ', 'domnievať_sa', 'suspektný', 'nedôvera', 'pochybný', 'trestného_žalovaného', 'obžalovaný', 'čudný', 'nedôverovať', 'pochybovať', 'podozrivých', 'žalovaná_strana', 'odporca', 'zvláštny', 'neveriť', 'podozrivého', 'mať_podozrenie', 'robert_crais', 'žalovaný', 'podozrievať', 'obvinený'}
swell	{'puchnúť', 'sveták', 'vlnenie', 'vyvierať', 'vole', 'fop', 'šviháci', 'crestless_vlna', 'napuchnúť', 'opúchať', 'dandy', 'opuchnúť', 'sušiak_na_bielizeň', 'swell', 'prameniť', 'napúchať', 'spuchnúť'}
swim	{'doplávať', 'byť_ponorený_v_kvapaline', 'plávanie', 'priplávať', 'byť_obklopený_kvapalinou', 'vodného_pohybu', 'kúpanie', 'ray_of_light', 'plávať_nad/pod_povrchom_kvapaliny', 'preplávať', 'plávať'}
table	{'odsunúť', 'prekladať', 'preložiť', 'ozvučnica', 'tabuľkové', 'odkladať', 'stôl', 'presunúť', 'tabuľkové_pole', 'soundboard', 'tabuľka', 'značka_jazyka_html', 'stolový_nábytok', 'náhornej', 'rezonančnej_dosky', 'vzťah', 'odsúvať', 'čakať', 'počkať', 'html_elementu', 'údajový_hárok', 'odložiť', 'ozvučná_doska', 'iframe', 'presúvať', 'mesa', 'tabuľke', 'vyhľadávanie', 'look-up_tabuľky'}
tail	{'zadoček', 'ipsilaterálny', 'po_strane', 'tail-ender', 'tailender', 'gluteálnej_oblasti', 'zakrivený_chvost_kométy', 'zadná_časť', 'tail-end', 'keister', 'viacnásobný_chvost_kométy', 'aboral', 'vená', 'proximálnej', 'korma', 'chvost', 'ventrálnej', 'shadower', 'hnať_sa', 'posteriorly', 'tush', 'tooshie', 'chvostová_plocha', 'distálnej', 'chvost-ender', 'chvostové_plochy', 'dorzolaterální', 'empennage', 'stíhať', 'anatomické_podmienky_umiestnenia', 'tail', 'koniec_lane', 'zadok', 'anomálny_chvost_kométy', 'buchty', 'tail_assembly', 'vejárovitý_chvost_kométy', 'zadnice', 'poradí_odpaľovanie', 'zadná_časť_lode', 'za', 'kontralaterálny', 'plantárna', 'bazálnej', 'apikálnej', 'prenasledovať', 'honiť_sa', 'prachový_chvost_kométy', 'prdel', 'naháňať_sa', 'chvost_kométy', 'priamy_chvost_kométy', 'protichvost', 'profily', 'naháňať', 'hnať', 'dorsoventral', 'ventrolaterálně', 'plazmový_chvost_kométy', 'honiť', 'bočné', 'hlavný_chvost_kométy'}
taste	{'chuťový_zmysel', 'chutiť', 'perceptívnosť', 'ochutnávkou', 'vnímavosť', 'chuťové_vnímanie', 'chuť', 'chuťové_modality', 'chuťový_vnem', 'umelé_arómy', 'náklonnosť', 'preferencií', 'agent_príchuti', 'sklon', 'záľuba', 'látka_zvýrazňujúca_chuť', 'pachuť', 'taste', 'chuťové', 'preferencie', 'nowhere', 'pôvab', 'chuti', 'vychutnať', 'degustácia', 'príchuť_chuť', 'základné_chuť', 'ochutnávať', 'skúšať', 'vkus', 'vyskúšať', 'príchuť', 'ochutnať', 'základná_chuť', 'chuťové_senzácia', 'degustácie'}
team	{'skupina', 'športový_tím', 'pop_rocková_kapela', 'tím', 'hudobná_skupina', 'hudobný_súbor', 'rocková_skupina', 'sólový_umelec', 'kapela', 'rocková_kapela', 'kolektívny_šport', 'tímu', 'družstvo', 'rockovej_skupiny', 'tímový_šport', 'inštrumentálne_súbor', 'sólový_projekt', 'team', 'rockových_kapiel'}
texture	{'povaha', 'textúry', 'mouthfeel', 'mapovanie_textúr', 'povrch', 'pocit_úst', 'makrostruktury', 'textúra', 'štruktúru', 'štruktúra', 'mapu_textúry'}
that	{'to', 'thaat', 'that'}
there	{'tam', 'ta'}
they	{'xe', 'they', 'xenón', 'atómové_číslo_54', 'xenon'}
thick	{'tlstý', 'podsaditý', 'hustý', 'nechápavý', 'obmedzený', 'stred', 'tučný', 'hrubý', 'pomaly_chápajúci', 'tupý', 'sprostý', 'zadubený', 'ťažko_chápajúci', 'územčistý', 'hlúpy', 'zavalitý'}
thin	{'štíhly', 'tenký', 'chudý', 'krehký', 'schudnúť', 'riedky', 'roztrúsený', 'chatrný'}
think	{'mať_dojem', 'spomínať', 'zvažovať', 'uvažovať', 'domnievať_sa', 'pamätať_si', 'pomyslieť', 'myšlienka', 'pamätať', 'byť_presvedčený', 'považovať', 'myslieť', 'pokladať_za', 'funkcie_mozgu', 'premýšľanie', 'pomyslieť_si', 'mienenie', 'spomenúť_si', 'rozmyslieť_si', 'myšlienkový_proces', 'proces_myslenia', 'nápad', 'porozmýšľať', 'myslenie', 'pamätať_sa', 'zamýšľať_sa', 'zamýšľať', 'myslieť_si', 'uvažovanie', 'uvážiť', 'premýšľať', 'myslím', 'mať_v_úmysle', 'myšlienky', 'návanie', 'premyslieť', 'porozumenie', 'spomínať_si', 'úmysle', 'nazdávať_sa', 'zamyslenie', 'myslenia', 'predpokladať', 'že', 'zamyslieť_sa', 'think', 'rozmýšľať', 'nechcem', 'predstaviť'}
this	{'to', 'džirdža', 'cenej', 'tinis', 'thinis', 'this', 'čenej'}
three	{'bob_sinclar', 'eneagram', 'enneagram', 'ternion', 'trojka', '3', 'tercet', 'trojice', 'santana_iii', 'prong', 'iii', 'seventeen_seconds', 'dvojka-ace', 'succeeder', 'trigon', 'three', 'terzetto', 'tri', 'niečoho_dosiahol'}
throw	{'plechové_dychové_nástroje', 'vnášať_zmätok', 'plechový_dychový_nástroj', 'majú', 'prehadzovať_žonglovanie', 'pohyb', 'mýliť', 'vrhať', 'pliesť', 'vyviesť_z_miery', 'nahrávka', 'mosadze', 'vrh', 'vrhnúť', 'zhadzovať', 'vyzliecť_sa', 'vniesť_zmätok', 'dychový_nástroj', 'zmiasť', 'výfukového_zdvihu', 'vyzliekať_sa', 'kompresného_zdvihu', 'vyvádzať_z_miery', 'popliesť', 'dychových_nástrojov', 'odhadzovať', 'pomýliť', 'hod', 'prihrávka', 'odhodiť', 'hodiť', 'vyzliecť', 'cam_zdvih', 'miasť', 'zhodiť', 'hádzať_si', 'dychové_nástroje', 'zdvih', 'zdvih_vačky', 'by', 'throw', 'vyzliekať', 'hádzať'}
tie	{'linkup', 'kravaty', 'prepojiť', 'uvádzať_do_súvislosti', 'v_tie-', 'párovať', 'železnice_tie', 'byť_vo_vzťahu', 'podvaly', 'krku_kravatu', 'zapojiť', 'spájať_dohromady', 'spojiť', 'prepájať', 'viazanka', 'tie_lúč', 'uviesť_do_súvislosti', 'uviesť_do_vzťahu', 'zapájať', 'pevnú_jazdnú_dráhu', 'pripojiť', 'spájať_si', 'crosstie', 'kravata', 'spojiť_si', 'reťaz', 'spájať', 'spojiť_dohromady', 'spoj', 'povraz', 'uvádzať_do_vzťahu', 'spojenie', 'kravatu'}
time	{'hodinový_impulz', 'time', 'časový_rámec', 'in_my_own_words', '4/4', 'pacific_ocean_blue', '2/4_čas', 'hodinový_signál', 'jednoduchom_čase', 'anastacia', '6/8_taktu', 'obdobie', 'systémové_hodiny', 'hypnotica', 'gramatická_kategória_času', '시간', 'časový_interval', 'hudobné_taktu', 'doba', 'hodiny_hrania', 'trestu_odňatia_slobody', 'časov', 'xkcd_1190', 'napätý', 'polymeter', 'bulb', "scatman's_world", 'krát', '12/8_takte', 'čas_t', 'sled_udalostí', 'hodinovom_cykle', 'chronológia_vesmíru', 'meter', 'kŕmnych_čase', 'stopovať', 'ranom_vesmíre', 'hodinové_cykly', 'čas', 'štvrtý_rozmer', 'y_not', 'časy', 'hodinových_cyklov', 'lehote', 'taktovacia_frekvencia', 'taktu', 'duplo', 'systémový_čas', 'žiarovka', 'chvíľa', '4/4_takte', 'smartstop'}
tongue	{'ľudský_jazyk', 'hovädzie_jazyk', 'glosolalia', 'glossolalia', 'jazyk', 'nárečie', 'lingua', 'prirodzených_jazykov', 'tongue', 'prirodzeného_jazyka', 'hovorenie_v_jazykoch', 'glossa', 'reč', 'jazyka', 'lengua', 'prirodzený_jazyk', 'glosolália'}
tool	{'obrábať', 'vták', 'prostriedok', 'tool', 'softvérový_nástroj', 'používať', 'programovací_nástroj', 'nástrojov_pre_vývoj_softvéru', 'kokot', 'nástroj', 'nástroje', 'softvérových_nástrojov', 'pomôcka', 'chuj', 'náradie', 'softvérový_vývojový_nástroj', 'použiť', 'obrobiť'}
tooth	{'zuba', 'zub', 'zuby'}
toy	{'toyline', 'hračička', 'toy', 'meniaci', 'plyšový_psík', 'hračka', 'erotická_pomôcka', 'chatoyancy', 'hrať_sa', 'psík', 'erotické_pomôcky', 'hračky', 'hračkársky_psík', 'yello'}
tree	{'koreňový_uzol', 'nadradený_uzol', 'nadradeného_uzla', 'strom_dátová_štruktúra', 'drevo', 'koncový_uzol', 'stromček', 'podstrome', 'stromy', 'sir_herbert_beerbohm_tree', 'les', 'charlotte_brontëová', 'strom', 'listový_uzol', 'podstrom', 'herbert_beerbohm_tree', 'charlotte_brontë', 'stromový_graf', 'posvätný_strom', 'tree', 'charlotte_bronte', 'strom_diagram', 'stromov'}
trial	{'ternion', 'menné_číslo', 'tercet', '3', 'kauzálny_nexus', 'čísla', 'číslo', 'trojice', 'žaloval', 'test', 'súženie', 'trigon', 'skúšobná_prevádzka', 'príčinná_súvislosť', 'terzetto', 'gramatické_číslo', 'experimentu', 'kauzálna_súvislosť', 'teste', 'príčinný_vzťah', 'dvojka-ace', 'iii', 'právny_spor', 'príčinnosť', 'skúška', 'sporu', 'kauzalita', 'paucal', 'právneho_sporu', 'causa', 'snažil', 'súdny_spor', 'súvislosť_príčiny_a_následku', 'súdny_proces', 'číslo_dohoda', 'príčiny', 'súdne_konanie', 'kauza', 'pokus', 'strany_sporu', 'žaloba', 'spôsobujú_systému', 'tri'}
tried	{'súdne_konanie', 'osvedčený', 'vyskúšaný', 'snažil', 'odskúšaný', 'súdny_proces'}
turn	{'dekorácia', 'potočiť_sa', 'krútiť_sa', 'piruetu', 'pirueta', 'ťah', 'pokrúcať_sa', 'abbelimento', 'ornament', 'milosť_poznámka', 'skriviť_sa', 'zakrivovať', 'zatáčanie', 'dobrý_skutok', 'zahnúť', 'zatočiť_sa', 'ohýbať_sa', 'zahnúť_sa', 'vrátiť_zmeny', 'perigon', 'otáčať_sa', 'meniť_stav', 'obracať', 'otočiť_sa', 'kolo_uhol', 'meniť', 'pokrútiť_sa', 'obrátiť', 'ohnúť_sa', 'zakrivovať_sa', 'volta', 'kriviť', 'točiť_sa', 'zmeniť_sa', 'zakrútiť_sa', 'zákruta', 'ohýbať', 'zmeniť', 'appoggiatura', 'zase_akcií', 'obracať_sa', 'meniť_sa', 'zatáčať', 'otáčanie', 'acciaccatura', 'otáčať', 'kriviť_sa', 'točiť', 'prehodiť', 'rad', 'krútiť', 'otočiť', 'pokrútiť', 'ohnúť', 'víťazný_bod', 'zatočiť', 'točenie', 'zmeniť_stav', 'zakriviť', 'zakriviť_sa', 'skriviť', 'zvrat', 'obrátiť_sa', 'zahýnať_sa'}
two	{'číslica_2', 'eneagram', 'enneagram', 'číslo_2', 'two', 'ii', 'succeeder', '2', 'dvojka', 'niečoho_dosiahol', 'dva'}
typical	{'typické', 'charakteristický', 'typický', 'osobitý', 'príznačný'}
unaware	{'nevedomý'}
usable	{'funkčný', 'užívateľsky_prívetivé', 'použiteľnosť', 'použiteľný', 'jednoduchosť_použitia', 'schopný_prevádzky'}
useless	{'useless'}
vacation	{'prázdniny', 'dovolenka', 'dovolenku'}
vomit	{'vomitus', 'zvracať', 'nauseant', 'zvracanie', 'dávenie', 'vracanie', 'zvracia', 'dáviaci_prostriedok', 'barf', 'dávidlo', 'vomitive', 'regurgitácia', 'disgorgement'}
