ability	{'כֹּשֶׁר', 'היכולת', 'יכולת\u200e', 'כּוֹחַ', 'כשרון', 'יְכֹלֶת'}
scratch	{'סוניק_הקיפוד', 'גרידה', 'נגעים_בעור', 'peter_gabriel', 'מחלת_עור', 'pustules', 'מצב_עורי', 'לשרבט', 'דלקות_עור', 'cacography', 'lichenification', 'הגעלט', "סקרץ'", 'צדפות_לבנות', 'scratch', 'מחלות_עור', 'ממון', 'שקלים', 'התחלה\u200e', 'simoleons', 'שלפוחית', 'קו_התחלה', 'macules', 'קשיון', 'קו_זנוק', 'handicap', 'dinero', 'נגע_עור', 'צדפות', 'סימן\u200e'}
sea	{'סאה', 'הסביבה_הימית', 'ימי', 'sea', 'אוקיינוס', 'ים_ירחי', 'יָם', 'אוקיאנוס', 'אוקיינוסים_לפי_שטח,_נפח,_עומק_מרבי,_מיקום_ומליחות', 'אוקינוס', 'ימות_הירח', 'ים', 'הים', 'האוקיינוס', 'ימה_ירחית'}
seafood	{'פרותי_ים', 'פירות_ים', 'מאכלי_ים', 'פֵּירוֹת_יָם\u200e', 'מאכל_ים', 'פירות-ים'}
see	{'ראייה', 'הִנֵּה\u200e', 'לבקר', 'הארכיבישוף_לראות', 'חוש_הראייה', 'הֲרֵי\u200e', 'see', 'הֵבִין', 'רָאָה', 'להציג', 'ראייה\u200e', 'לשמוע', 'הם_מביטים', 'תפיסה_חזותית', 'לגלות', 'tycho', 'דמיין_\\_דִּמְיֵן', 'לראות', 'להבין', 'חוש_ראייה', 'ללמוד', 'חוש_הראיה', 'בִּיקֵּר_\\_בִּקֵּר\u200e', 'להבטיח', 'היוסצין', 'scopolamine', 'ראה'}
seed	{'מקור', 'שפיך', 'זירמה', 'חיסול_יחד', 'נוזל_הזרע', 'seed', 'santi', 'חץ_גמר', 'תבואו', 'הצטיינות', 'להתפרץ', 'חצי_גמר', 'seeded_שחקן', 'שיטת_גביע', 'final_fantasy_viii', 'נוזל_זרע', 'זֶרַע\u200e', 'זרע', 'רבע_גמר', 'הזרע', 'לזרע', 'שכבת_זרע', 'שמינית_גמר', 'semifinalist', 'זִרְמָה\u200e', 'sublime', 'טורניר_חיסול_יחד'}
sell	{'מסחר', 'מִסְחָר\u200e', 'סַחַר\u200e', 'למכור', 'מכר\u200e', 'הִסְגִּיר\u200e', 'סחר', 'מכר'}
sew	{'תפור', 'לתפור', 'תפירה'}
sexy	{'elephunk'}
shape	{'היווצרות_wm', 'הרכב', 'מבנה_גוף_האדם', 'גוף', 'גּוּף-הָאָדָם', 'בגוף_אדם', 'הדמות', 'פיזיולוגיה_אנושית', 'לקבוע', 'פיגמנטציה_של_עור', 'מצב\u200e', 'פרימיטיבי', 'מערכי_כדורגל', 'מערך', 'חלל_הבטן', 'bod', 'גוף_אדם', 'גוף_חומרי', 'צוּרָה\u200e', 'בשר', 'צורה_מוזיקלית', 'המטה_העליון_צבאות_אירופה', '!מַצָּב', 'הדפוס', 'גוף_האדם', 'גוף_פיזי', 'shape', '4-3-3'}
sharp	{'♯', 'חד', 'תלול\u200e', 'דִּיאֶז', 'sharp_corporation', 'דִּיאֶז\u200e', 'נסק', 'sharp', 'שָׁנוּן\u200e', 'דיאז', 'חָרִיף\u200e', 'שארפ', 'skinheads_against_racial_prejudice'}
ship	{'ספינות', 'אונייה', 'סְפִינָה\u200e', 'אֳנִיָּה', 'אנייה', 'אניה', 'לשלוח', 'אֳנִיָּה_\\_אונייה\u200e', 'סְפִינָה', 'אוניה', 'הספינה', 'ספינה', 'אֳנִיָּה_\\_אונייה'}
short	{'shortstops', 'עצירה_קצרה', 'פתאום', 'בלם', 'short_squeeze', 'פתאום\u200e', 'שתי_reeler', 'נושאים_קצרים', 'shortstop', 'קֶצֶר', '!קֶצֶר', 'קצר_חשמלי', 'בפתאומיות', 'shorting', 'נמוך', 'אנימציה_קצרה', 'short', 'נְמוּךְ-קוֹמָה', 'נָמוּךְ', 'נושא_קצר', 'שורט', 'סרטון', 'מכירה_בחסר', 'שורט_סקוויז', 'קצר', 'סרט_קצר'}
show	{'הראה', 'show', 'להראות', 'הימורים', '!הוֹפָעָה', 'מהמר', 'הימורים_באינטרנט', '!הִצִּיג', 'הִצִּיג\u200e', 'מהמרים', 'הֶרְאָה\u200e', 'להציג', 'משחקי_מזל', 'להקים', 'הימור', 'הציג', 'להוכיח', 'הראה\u200e'}
sign	{'סמל', 'אלקטרושלילי', 'סִיגְנָל', 'סימנים_קליניים', 'שלט', 'הקוטביות', 'electropositive', 'בַּיִת', 'אות_לבאות', 'שילוט', 'סמיוטיקה', 'סימן_קליני', 'אוֹת', 'semiology', 'החסות', 'אלקטרושליליים', 'לחתום', 'נחתם', 'סימן\u200e', 'אות\u200e', 'סימן_לבאות', 'פלנטרית_בית', 'סימן', 'סימן_רפואי', 'איתות', 'המזל', 'סמל_גרפי', 'preindication', 'graphemes', 'סמיוטיקן', 'סמיולוגיה', 'גרפמה', 'איתות_מחוץ_ללהקה', 'בית', 'מספר_חיובי', 'אלקטרונגטיביות', 'הבית', 'אלקטרושליליות', 'אלקטרונגטיבי', 'brown_eyed_girls', 'סימן_כוכב'}
silly	{'silly', 'נונסנס', 'שטויות', 'טיפשי', 'טיפשי\u200e', 'להג', 'טִפְּשִׁי', 'קַל-דַּעַת', 'שטותיות', 'טיפש_\\_טִפֵּשׁ\u200e', 'אי-גיון', 'טיפש', 'חנטריש', 'מְטֻפָּשׁ', 'טִפֵּשׁ', 'מטופש\u200e', '!טִפְּשִׁי', 'איגיון', 'טִפֵּשׁ', 'נון-סנס', 'מטופש', '!טִפֵּשׁ'}
sin	{"נמל_התעופה_סינגפור_צ'נגי", 'ש', 'לחטאים', 'שין', 'לחטוא', '!חֵטְא', 'שין_שמאלית', 'חוטאים', 'س', 'חטא', '!עָווֹן', 'סינהאלה', 'סינהלית', 'חֵטְא\u200e', 'בשפת_סינהאלה', 'shin', 'נמל_התעופה_סינגפור_צנגי', 'sin', 'ش', 'סינוס', 'ארכסינוס', 'סין', 'נאננה', 'שין_ימנית', 'שי"ן', 'החטא'}
sing	{'שירה', 'שירה_נשי', 'זימרה\u200e', 'זמר', 'שירה_נקי', 'זימרה', 'שִׁירָה', 'שירה\u200e', 'שירה_נקיה', 'leisure', 'sing', 'קולות_נשיים', 'זמרה', 'זִמְרָה', 'זמרים', 'שָׁר\u200e', 'לשיר'}
sit	{'יָשַׁב\u200e', 'לשבת', 'רָכַב', 'סאול', 'ישיבה'}
skin	{'כרטיס_מעגל', 'אר._קלי', 'בעור', 'תוכנת_תקע', 'קילוף', 'תאי_עור', 'almost_human', 'plugin', 'פלאג-אין', 'קלף', 'דברה_דייר', 'תוסף', 'בית_חולים_רוח', 'כסות', 'התלהבות', 'מערכת_העור', 'מטוס_כוח', 'skinnable', 'ר._קלי', 'עור', 'דרמיס', 'בית_חולים_פסיכיאטרי', 'plug-in', 'day_for_night', "קרבת_האבוריג'ינים_אוסטרלית", 'פלאג_אין', 'תוספים', 'קליפה', 'מעגל_מודפס', 'cutis', 'סקין', 'המעגלים', 'עורית', 'מעטפת', 'תוספת', 'ray_of_light', 'יישום_plug-in', 'skin', 'עוֹר\u200e', 'אר_קלי', 'מוסד_לחולי_נפש', 'בית_משוגעים', 'היפודרמיס', 'blender'}
sky	{'sky_airlines', 'thatgamecompany', 'lazuline', 'מועדון_וינקס', 'שמים_כחולים', 'מועדון_ווינקס', 'ווינקס', 'שָׁמַיִם', 'credo', 'רקיע', 'אויר', 'האטמוספרה_של_כדור_הארץ', 'סקאי_איירליינס', 'heterosphere', 'אטמוספירת_כדור_הארץ', 'שמיים_\\_שָׁמַיִם\u200e', 'סקיי_איירליינס', 'אוויר', 'האטמוספירה_של_כדור_הארץ', 'מועדון_ווינx_-_דמויות', 'השמים', 'stacey_king', 'תכול', 'שמיים', 'מועדון_ווינx', 'sky', 'תְּכֵלֶת\u200e', 'תכלת', 'כחול_רקיע', 'team_sky', 'winx_club', 'שמים'}
sleep	{'מנוחת_עולמות', 'sopor', 'במצב_מתנה', 'תַּרְדֵּמַת-נֶצַח', 'שינה', 'שֵׁנָה', 'שנת_רע"מ', 'שינה_נצחית', 'סוף', 'שינה_היברידית', 'sleep', 'שְׁנַת-עוֹלָם', 'ישן', 'שנת_חלום', 'במצב_שינה', 'מכלול_k', 'שְׁנַת-נֶצַח', 'תרדמה', 'שינת_רע"מ', 'the_black_parade', 'לישון', 'תנומה'}
small	{"ג'ון_קונקל_סמול", 'קטן\u200e', 'john_kunkel_small', 'small', '!קָטָן', '!עָנָו', 'המותני', 'קָטָן'}
smart	{'אינטליגנציה', 'מבחן_אינטליגנציה', 'חכם', '!חָצוּף', 'מודיעין', 'תבונה', 'smart', 'אינטלגנציה', 'סמארט', 'אינטלקט', 'טכנולוגיה_לניתוח_ודיווח_בפיקוח_עצמי', 'כואב', 'אינטליגנטי', 'אגף_המודיעין'}
smell	{'מערכת_הרחת_האבזר', 'מאפיין_חוש_ריח', 'ריח', 'חוש_ריח', 'הרחה', 'להריח', 'תפיסת_ריח', 'ריח_לא_נעים', 'olfaction', 'אפנות_חוש_ריח', 'ריח\u200e', 'תחושת_ריח', 'חוש_הריח', 'ניחוח', 'הריח'}
smiling	{'בת-צחוק', 'לחייך', 'חיוך', 'מחייך', 'לגחך', 'חִיּוּךְ'}
smoke	{'מסמר_בארון_מת', 'סיגריות', 'רול_של_טבק', 'nicotiana', 'כדור_מהיר', 'לקטור', 'סיגרייה', 'ין_יאנג_יו', 'עשן\u200e', 'טַבָּק\u200e', 'צמח_הטבק', 'smoke', 'כאפקט_הקר_מגנט_האופטי', 'עִשּׁוּן', 'עשן', 'עִשֵּׁן', 'סיגריה', 'עָשָׁן', 'ירוקה_אלה', 'sess', 'sens', 'לעשן', 'שימוש_בטבק', 'סִיגַרְיָה', 'צמח_טבק', 'עישן_\\_עִשֵּׁן', "מרי_ג'יין", 'yin_yang_yo!', 'מריחואנה', 'עישון', 'טבק'}
smooth	{'stypsis', 'מספר_חלק', 'מינרליות', 'smooth', 'גוף', 'להחליק', 'יבש', '!רָהוּט', 'פרות', 'gerald_albright'}
snake	{'נָחָשׁ', 'snake_jailbird', 'קוד_גריי', 'נחש_בעשב', 'נחש', 'קוברה_ah-1', 'סנייק', 'serpentes', 'solid_snake', 'מסוק_קוברה', 'נשל', 'סופר-קוברה', '!נָחָשׁ', 'בל_ah-1_קוברה', 'צפע', 'ophidian', 'קוברה', 'סנייק_ריבר', 'ah-1', 'נחשים', 'הכשה', 'הכשת_נחש', 'snake', 'נחש_מים', 'ah-1_קוברה'}
snow	{'שלגון', 'סנואו', 'שֶׁלֶג', "צ'ארלס_פרסי_סנואו", 'ffmpeg', 'סי._פי._סנואו', 'שלג', 'רון_שלג_של_לסטר', 'שֶׁלֶג\u200e', 'אוף_וויט', "צ'רלס_פרסי_סנו", 'ממתקי_אף', 'snow', 'שלג-עד', 'שלג_עד', 'ג_פ_שלג', 'בלבן'}
solution	{'פִּתְרוֹן', 'תמיסה', 'תשובה', 'תמיסות', 'solution', '!פִּתְרוֹן', 'כפתרון', 'משוואת_פתרון', 'תְּמִסָּה', 'מומסים', 'תוצאה', 'פתרון', 'פתרונות', 'ממס', 'תְּשׁוּבָה', 'פתרון_בעיות', 'פתרון_משוואה', 'מענה\u200e', 'פתרון\u200e'}
some	{'בערך', 'פָּחוֹת-אוֹ-יוֹתֵר', 'בסביבות', 'בְּעֶרֶךְ', '(ב)סביבות', 'כ', 'פחות_או_יותר', 'כְּ', 'לְעֵרֶךְ', 'בקירוב\u200e'}
soul	{'מוזיקת_סול', 'מוזיקת_נשמה', 'הנשמה_הנצחית', 'נְשָׁמָה\u200e', 'אָדָם', 'נפש_חיה\u200e', 'מִישֶׁהוּ\u200e', 'מִישֶׁהוּ', 'מישהו', 'נפש\u200e', 'נֶפֶשׁ\u200e', 'soul', 'סול', 'בן_אדם', 'אִישׁ', 'מוסיקת_נשמה', 'נשמה_יתרה', 'בן_תמותה', 'נשמות', 'נשמה', 'אדם', 'aiúa', 'רוּחַ\u200e'}
sound	{'תחושה_שמיעתית', 'מצר', 'tecnocumbia', 'מיצר_\\_מֵצַר', 'שמע', 'צלילים', 'מצרי_ים', 'גל_אקוסטי', 'בריא\u200e', 'צליל', 'בן', "פיטצ'", 'אודיו', 'טלפון', 'גל_קול\u200e', 'הגה', 'סאונד', 'הקול', 'גלי_קול', 'מצר_ים', 'הִשְׁמִיעַ', 'גל_קול', 'נשמע', 'קול', 'מיצר_ים', 'קוֹל\u200e', 'צליל_דיבור'}
spit	{'אסכלה', 'spit', 'רוק', 'שיפוד', 'רקיקה', 'שיפוד_חול', 'ספיד', 'ירק\u200e', 'ירק', 'יריקה'}
split	{'להתפצל', 'שפגט', 'heterozygote', 'birds_of_prey', 'הטרוזיגוטיות', 'ספליט\u200e', 'פצל', 'split', 'hemizygous', 'הטרוזיגוטיים', 'נפרד\u200e', 'חצויה', 'homozygosity', 'למת_פיצול', 'פיצול_מניות', 'פיצל\u200e', 'חילק\u200e', 'ספליט', 'שפגאט', 'הומוזיגוטי', 'הומוזיגוטים', 'פיצול_המניות', 'zygosity', 'שיא_פיצול', 'אלבום_פיצול', 'חילק', 'נתק_קישור', 'heterozygotes', 'פיצול'}
spoke	{'לקות_דיבור', 'זק', 'אילמות', 'שפה', 'spoke', 'בתקשורת_דיבור', 'שפה_מדוברת', 'תקשורת_בעל-פה', 'נאום', 'תקשורת_קולית', 'דיבור', 'לשון', 'גלגל_הגה', 'אילם', 'חִשּׁוּר', 'תקשורת_אוראלית', 'תקשורת_מילולית', 'תקשורת_דברה', 'תקשורת_דיבור', 'rundle', 'דיבור_אנושי'}
squeeze	{'לחבק', 'zugzwang', 'חיבוק', '!חִבּוּק', 'מחנק_אשראי', 'squeeze', 'חִיֵּב', 'צוגצוונג', 'לסחוט', 'כווץ', 'אִלֵּץ', 'כפאי', 'צוגצואנג', 'משבר_האשראי', 'משבר_נזיל', 'משחק_לחץ', 'סחיטה', 'כָּפָה'}
stab	{'הצעקה_2', 'אבחת_סכין', 'צעקה_2', 'scream_2', '!דְּקִירָה'}
stand	{'למטעי_סוכר', 'מטע_קפה', 'חורש', 'מטע', 'מַטָּע\u200e', 'מטע_כותנה', 'כַּן', 'נְקֻדַּת-מַבָּט', 'בוסתן', 'בֻּסְתָּן\u200e', 'גן_ירקות', '!מַטָּע', 'לעמוד', 'קיבל\u200e', 'בימת_תזמורת', 'הֶעֱמִיד', 'woodlet', 'חורשה', 'פַּרְדֵּס\u200e', 'ובוסתן_פרות', 'מטע_גומי', 'בְּחִינָה', 'לסבול', 'לקחת', 'שלב_חיצוני', 'בסיס', 'עַמד\u200e', 'המבט', 'susan_ashton', 'stand', 'עםד', 'עמדה', 'שותפות', 'הֵקִים', 'פרדס', 'עומד', 'לשאת', 'נקודת_מבט', 'סָבַל\u200e', 'פרדסנות', 'דוכן_מכירות', 'orchardist'}
star	{'מטריצת_צמיחה-_נתח_שוק', 'גיבור_גדול', 'סלבריטאי', 'סלב', 'star', 'mavin', 'כוכבים', 'הכוכב', 'כוכבי_קולנוע', 'tar.gz', 'כוכב_מחומש', '★', 'דירוג_כוכבים', 'כוכבית\u200e', 'מבֿין\u200e', 'popstar', 'tar', 'זפת', 'xerox_star', 'גאון', 'כיכוב', 'גרף_כוכב', 'מלון_חמישה_כוכבים', 'סטאר', 'ידוענית', 'דירוג_מלונות', 'כוכבית', 'זיגי_סטארדסט', 'כותרתן', 'הנחת_סלב', 'כוכב', 'מיומן', 'estelle', 'כּוֹכָב', 'סלברטי', 'מטריצת_צמיחה-נתח_שוק', 'סלבריטי', 'כוכב_קולנוע', 'מייבן', 'שחקן_ראשי', 'ידוען', 'מטריציית_צמיחה-_נתח_שוק', '*', 'כּוֹכָבִית', 'סופרסטאר', 'שחקנית_ראשית', 'איש_שם', 'maven', 'ilean_almaguer', 'ואיש_תקשורת', 'קוסם', 'כוכב_שבת', 'the_rise_and_fall_of_ziggy_stardust_and_the_spiders_from_mars', 'רשת_כוכב', 'מודל_יועצי_בוסטון', 'כוכב_טופולוגיה'}
stick	{'מקלות_הליכה', 'טבלת_ascii', 'מקל_הליכה', 'מקל\u200e', 'קוד_תקן_אמריקאי_לחילופי_מידע', 'המקל', 'מוט_הילוכים', 'אלה', 'להיצמד_משמרת', 'להישאר', 'billystick', "ג'וינט", 'טבלת_אסקי', 'מקל', 'משותף', 'צינגלה', 'clapstick_ironwood', 'ידית_היגוי', 'clapstick', 'מַקֵל\u200e', 'קוד_אסקי', "ג'ויסטיק", 'שרביט', 'קוד_ascii', 'בילי_מועדון', "ג'ויסטיקים", 'מַקֵּל\u200e', 'סיגרית_מריחואנה', 'synchromesh', 'שידור_סטנדרטי', 'מוט_היגוי', 'מחלף_קצר', 'קוד_תקן_אמריקאי_למחלף_מידע', "הג'וינט", 'מקל_שליטה', 'אסקי', 'סיגרית_חשיש', 'ascii'}
stone	{'stone', 'האבן', 'lucy_stone', 'אבן_יקרה', 'י.פ._סטון', 'ט_פ_סטון', 'לסקול', 'endocarp', 'הרלן_פסק_סטון', 'אבנים_טובות', 'אֶבֶן\u200e', 'גלעין', 'אדוארד_דורל_סטון', 'harlan_fiske_stone', 'אבן_חן', "י'_פ'_סטון", 'אבן_יקרה_למחצה', 'אֶבֶן', 'אבן-חן', 'פרי', 'picul', 'אבנים_יקרות', 'רוק', 'אבן', 'איסקנדר', 'איזידור_פיינשטיין_סטון', 'י._פ._סטון', 'לוסי_סטון', 'סטון', 'הרלן_סטון', 'הרלן_fiske_סטון', 'אוליבר_סטון', 'אבן_טובה', 'הרלן_פ_סטון', 'סלע', 'סלעים', 'מצבה', 'אבני_חן'}
straight	{'ההטרוסקסואלית', 'סטרייט', 'הטרו', 'צלב', 'הטרוסקסואלים', 'ישר', 'הטרוסקסואל', 'ישר_הביתה', 'אדם_ההטרוסקסואלי', 'heterosexualism', 'אדם_ישר', 'זָקוּף', 'מייד', 'ישירות', 'והטרוסקסואלים', 'הטרוסקסואליות', 'הטרוסקסואלי'}
student	{'מוכר_ספרים', 'סטודנטית', 'מסחר_ספרים', 'מְלֻמָּד', 'תַּלְמִיד', 'סְטוּדֶנְט', "קרייסט_צ'רץ'", 'חוקרים', 'חנויות_ספרים', 'מסחר_בספרים', 'educatee', 'חנות_ספרים', 'תלמיד', 'אדם_מלומד', "כרייסט_צ'רץ'", 'william_sealy_gosset', 'סטודנט', 'שומע_חופשי', 'מו"ס', 'bookman', 'מכירת_ספרים'}
stupid	{'טיפש', 'ראש_הפודינג', 'דגים_מסכנים', 'כסיל', 'טִפֵּשׁ', 'אדם_טיפש', 'מטופש\u200e', '!טִפְּשִׁי', '!טִפֵּשׁ', 'מְטֻשְׁטָשׁ', 'טיפשות', 'raven-symone', 'טִפֵּשׁ', 'חתיכת_טיפש', 'stupe', 'pudden_ראש', '!סָכָל', 'טיפש_\\_טִפֵּשׁ\u200e'}
successful	{'מֻצְלָח', 'טוֹב', 'successful'}
suck	{'להניק', 'יניקה', 'סוק', 'מְצִיצָה', 'למצוץ', 'מציצה', 'הניק\u200e'}
sugar	{'אוליגוסכריד', 'סחר_הסוכר', 'סֻכָּר', 'פחמימות', 'פחמימה', 'קוביית_סוכר', 'סוכר_מזוקק', 'סוכרים', 'שקלים', 'glassheart', 'באטמן_לנצח', 'פחממות', 'פחממה', 'אוליגו-סוכר', 'צדפות', 'sugar', 'סוכרים_ביין', 'batman_forever', 'סכרידים', 'קרבוהידראט', 'סוכר_לבן', 'הגעלט', 'צדפות_לבנות', 'סוכר_\\_סֻכָּר\u200e', 'ממון', 'קרבוהידרט', 'simoleons', 'סוכר', 'סֻכָּרִים', 'dinero', 'saccharide'}
sun	{'קרינת_שמש', 'שמש_זורחת\u200e', 'the_sun', 'שֶׁמֶשׁ\u200e', 'ספקטרום_השמש', 'כּוֹכָב\u200e', 'סאן_מיקרוסיסטמס', '孫', 'גלגל_השמש', 'שמש', 'כוכב_קבוע', 'אוטו', 'אור_השמש', 'ונוס', 'שֶׁמֶשׁ', 'dominicus', 'התפרצות_מגנטית', 'sun_microsystems', "יום_א'", 'יום_ראשון', 'סאן', 'מרקורי', 'מאדים', 'הירח', 'קרינה_סולארית', 'קרינת_השמש', 'השמש', 'סון', 'סאן_מייקרוסיסטמס', 'אור_שמש', 'sun', 'גלגל_החמה', 'יופיטר', 'cun', 'קרני_השמש', 'utu', 'הסאן', 'utug', 'מעבדות_סאן', 'sun_television', 'יומו_של_הלורד'}
suspect	{'נֶאֱשַׁם', 'חשודים', 'robert_crais', 'חוסר_אמון', 'נאשם', 'חֲשׁוּדָה', 'חשוד', 'נִתְבָּע', 'חָשׁוּד', 'חשד', 'קרייס,_רוברט', 'נאשם_פלילי'}
swell	{'עֲנָק', 'מַגְנִיב', 'swell', 'סוואל', 'פָּצָץ', 'גל_crestless', 'דנדיזם', 'גנדרן', 'גַּנְדְּרָן'}
swim	{'סגנון_פרפר', 'שחיה_תחרותית', 'שחייה', 'בריכה_קצרה', 'שחיית_גב', 'סגנון_גב', 'סגנון_חזה', 'תנועה_ימית', 'ספורט_מים', 'שחיינית', 'שָׂחָה', 'סגנון_חופשי', 'שחה', 'משחה_שליחים', 'לשחות', 'ray_of_light', 'שחיית_פרפר', 'שחיין', 'שחיית_חתירה', 'שחייה_ספורטיבית', 'סגנון_מעורב', 'שחייה_הישגית', 'סגנונות_שחייה', 'שחייה_תחרותית', 'שחיית_חזה', 'סגנון_חתירה', 'שָׂחָה', 'מעורב_אישי'}
table	{'טבלא', 'בדיקה', 'לעכב', 'טבלאי', 'ביחס', 'mesa', 'דלפק\u200e', 'לדחות', 'לחפש', 'תג_html', 'השולחן', 'מערך_טבלאי', 'תהודה', 'בטבלה', 'iframe', 'הר_שולחן', 'לשולחן', 'טַבְלָה\u200e', 'טבלה', '!לוּחַ', 'אדמת_מישור', 'בדיקת', 'שולחן'}
tail	{'תחת', 'הזנב', 'קצה_אחורי', 'פלי\u200e', 'בדיעבד', 'מאחור', 'תַּחַת', 'טוסיק', 'זנב_הרכבה', 'אֲחוֹרַיִם', 'זנב\u200e', 'הפרוקסימלי', 'רדף', 'ניב', 'עגבות', 'tailender', 'טוכעס', 'עֲגָבוֹת', 'plantar', 'ישבן', 'זנבת\u200e', 'dorsoventral', 'תַּחַת', 'ventrolateral', 'טוּסִיק', 'רצף_חבטות', 'עכוז', 'עַכּוּז', 'יַשְׁבָן', 'dorsolateral', 'אחריתה', 'עַכּוֹז', 'לאחר_חלק', 'tail', 'caudally', 'empennage', 'דיסטלי', 'קו_midclavicular', 'aboral', 'ברצף_החבטות', 'ipsilateral', 'לחמניות', 'זנב', 'יַשְׁבָן', 'הטוסיק', 'שֵׁת', 'אחוריים', 'shadower', 'tooshie'}
taste	{'יחס_העדפות', 'מלוח', 'שיטה_התעוררה_אצל', 'אומאמי', 'מרירות', 'מריר', 'כחומרי_טעם', 'בחוש_טעם', 'חומרי_טעם', 'חמיצות', 'אוממי', 'מר', 'חומרי_טעם_טבעיים', 'חמוץ', 'חומר_טעם_וריח', 'חומרי_טעם_מלאכותיים', 'taste', 'טַעַם\u200e', 'כחומר_טעם', 'חומרי_טעם_וריח', 'חוש_הטעם', 'טייסט', 'טעימות_יין', 'נטייה', 'תחושה_התעוררה_אצל', 'טעם', 'תפיסת_טעם', 'תבונה', 'מגמה', 'חומר_טעם', 'טעם_מלאכותי', 'מתוק', 'nowhere', 'ריח', 'טָעַם', 'העדפה', 'העדפות', 'טעם_נרכש', 'מתיקות', 'תחושת_טעם', 'gustation'}
team	{'להקת_פופ_רוק', 'פרויקט_הסולו', 'הרכב_מוזיקאלי', 'צוות_ספורט', 'הרכב_מוסיקאלי', 'צֶמֶד', 'להקה', 'team', 'להקת_זמר', 'קבוצת', 'קבוצת_מוסיקה', 'להקה_מוזיקלית', 'להקה\u200e', 'להקת_רוק', 'אנסמבל', 'להקה_כלית', 'אנסמבל_מוסיקה', 'להקת_פופ', 'כאמן_סולו', 'צוות', 'נבחרת', 'קְבוּצָה', 'קבוצת_ספורט', 'רכב_מוסיקלי', 'להקת_בר', 'להקות_רוק', 'קבוצה', 'תא_עבודה'}
texture	{'מפת_מרקם', 'mouthfeel', 'מרקם', 'macrotexture', 'מיפוי_מרקם', 'מרקם_מוסיקלי', 'למרקם_שלהם'}
that	{'thaat'}
there	{'שָׁמָּה', 'לְ־שָׁם\u200e', 'לְשָׁם', 'לשם\u200e', 'שָׁם', 'שם', 'שמה\u200e', '!שָׁם'}
they	{'קסנון', 'מספר_אטומי_54', 'xe', 'they'}
thick	{'עבה\u200e', 'עבה', 'תוך'}
thin	{'יָרַד-בַּמִּשְׁקָל', 'רָזָה', 'רָזֶה', 'הִרְזָה', 'דָּלִיל', 'דַּק\u200e', 'הוֹרִיד', 'אִבֵּד-מִשְׁקָל'}
think	{'חָשַׁב\u200e', 'חֲשִׁיבָה', 'חשיבה', 'נזכר', 'מחשבה:', 'חושב', 'mentation', 'מחשבות', 'חָשַׁב', 'נזכר\u200e', 'מאמין', 'שָׁקַל\u200e', 'מַחְשָׁבָה', 'intellection', 'לחשוב', 'מתכוון', 'מניח', 'לדמיין', 'think', 'זכר', 'תהליך_חשיבה', 'הִנִּיחַ', 'זָכַר\u200e', 'זוכר', 'מחשבה', 'סָבַר'}
this	{'this', 'thinis', 'טיניס', 'תיניס'}
three	{'משולש', 'deuce-אס', 'הישגים', 'ג', 'three_uk', 'שלוש\u200e', 'succeeder', 'סנטנה', 'bob_sinclar', 'terzetto', 'אניאגרם_של_אישיות', 'ternion', '3', 'טבלת_התשע', 'tercet', 'seventeen_seconds', 'three', 'iii', 'שלוש', 'trine', 'santana_iii', 'האניאגרם_של_האישיות', 'prong', 'בוב_סינקלר', 'אניאגרם_של_האישיות'}
throw	{'לזרוק', 'פליז', 'כלי_נשיפה_ממתכת', 'פקה_שבץ', 'כלי_נשיפה', 'לתת', 'שבץ_הפליטה', "לזרוק_ג'אגלינג", 'הקרין', 'שבץ_הדחיסה', 'העיף\u200e', 'בראס', 'זרק\u200e', 'יש', 'מכשיר_פליז'}
tie	{'חבירה', 'קשר', 'עֲנִיבָה', 'עֲנִיבָה\u200e', 'תיקו', 'לקשור_את_הקרן', 'עניבת_צוואר', 'אדנים', 'לקשר', 'פסי_רכבת', 'אדני_רכבת', 'עניבה', 'לשייך', 'אדן', 'אֶדֶן', 'עניבה_ב', 'צירוף', 'עניבות', 'לקשור', 'עניבת_פרפר', 'תיק"ו', 'בעניבה'}
time	{'זמן_הקוסמולוגי', 'בזמן_פשוט', 'פעם\u200e', 'מהירות_שעון', 'מתוח', 'טטרמטר_יאמבי', 'שחרור_כבלים', 'in_my_own_words', 'שעה', 'מאסר', 'הזמנים', 'בזמן_4/4', 'הכרונולוגיה_של_היקום', 'y_not', 'מחזורי_שעון', 'שעון_המערכת', 'טיים_מגזין', 'אב_הזמן', '12/8', 'זמן_הדקדוקי', 'קוצב_זמן', 'time_magazine', 'שעון_זמן', 'duple', 'אות_שעון', 'הממד_רביעי', 'זְמַן\u200e', 'time', 'משקל', 'ביקום_המוקדם', 'חתימת_זמן_מוסיקלי', 'זמן', '4/4', 'בקצב_הוואלס', 'זְמַן', 'חתימות_זמן', 'קצב_שעון', 'מגזין_טיים', 'טיים', 'hypnotica', "scatman's_world", 'עתיד', 'בזמן_2/4', 'זמן_t', 'מטרום', 'ציון_קצב', 'תקופה', 'ציר_הזמן', 'בזמן_6/8', 'זמן_המערכת', 'anastacia', 'מחזור_שעון', 'זְמָן\u200e', 'טיים_מגאזין', 'דופק_שעון', 'תדר_שעון', 'pacific_ocean_blue', 'polymeter'}
