ability	{'moć', 'talent', 'sposobnost', 'prirođena_sklonost', 'mogućnost', 'nadarenost', 'sposobnosti'}
show	{'ukazivati', 'posvjedočiti', 'kockanje', 'predočiti', 'predstaviti', 'uspostaviti', 'utvrđivati', 'klađenje', 'šou', 'ilustrirati', 'demostrirati', 'ukazati', 'iskazati', 'predočavati', 'iskazivati', 'županijskim_sajmovima', 'prikazivati', 'prezentirati', 'kocka', 'manifestirati', 'demonstrirati', 'uputiti', 'pokazivati', 'upućivati', 'izlagati', 'predstavljati', 'očitovati', 'izložba', 'pokazati', 'pokazuju', 'utvrditi', 'izraziti', 'pokazati_se', 'priredba', 'show', 'prikazati', 'zgoda', 'dokazivati', 'izložiti', 'izvedba', 'predstava', 'dokazati', 'klađenja', 'svjedočiti'}
sign	{'potpisan', 'planetarni_kuća', 'astrološki_znakovi', 'polarnost', 'horoskopu', 'zodijački_znak', 'zvijezda_znak', 'astrološki_znak', 'označavati', 'znak', 'signage', 'obavijest', 'firma', 'grafem', 'bilježiti', 'potpisati', 'obilježavati', 'preindication', 'signaliziranje', 'horoskopski_znak', 'predznak', 'potpisivati', 'utanačiti', 'pano', 'semiotike', 'elektropozitivan', 'signalizaciju', 'obilježiti', 'semiologija', 'polaritet', 'signalizacija', 'pozitivan_broj', 'medicinski_znak', 'gatanje', 'astrološke_kuće', 'signal', 'brown_eyed_girls', 'pokroviteljstvom', 'kliničkim_znakovima', 'klinički_znak', 'elektronegativni', 'jezični_znak', 'nagovještaj', 'semiologije', 'ratificirati', 'znakovi_zodijaka', 'grafički_znak', 'označiti', 'grafematike', 'slovo', 'grafički_simbol', 'pozitivni', 'semiotika', 'elektronegativnost'}
silly	{'neinteligentan', 'budalast', 'podvala', 'besmisleni', 'gluposti', 'silly', 'nonsensicality', 'lud', 'glup', 'besmislica', 'nonsens', 'tup'}
sin	{'grijehe', 'grijeha', 'nana', 'cejlonski_jezik', 'zračna_luka_singapur', 'zgriješiti', 'grešnici', 'kraljevstvo_sine', 'sin', 'sine_funkcija', 'prekršiti', 'zakon_i_red:_odjel_za_žrtve', 'grešni', 'grješnost', 'shin', 'sinus', 'grijeh', 'sinhala_jeziku', 'šin', 'sinhala', 'sagrešenje', 'griješi'}
sing	{'pištati', 'pjevačica', 'pop_pjevačica', 'leisure', 'fućkati', 'ženski_vokal', 'pjevati', 'pjevanje', 'vocalizing', 'vokaliziranje', 'opjevati', 'sing', 'zviždukati', 'pjevača', 'vokal', 'fićukati', 'zviždati', 'pjevač'}
sit	{'posjesti', 'jašiti', 'sjediti', 'ležati', 'zasjedati', 'stajati', 'jahati', 'sit', 'sjedjeti', 'sjesti', 'pozirati', 'sjedi', 'čamiti', 'nalaziti_se', 'smjestiti', 'biti', 'sjedati'}
skin	{'priključak', 'psihijatrijska_bolnica', 'stanica_kože', 'krzno', 'izguliti', 'naprezati', 'derati', 'krug_kartica', 'zguliti', 'presvlaka', 'kora', 'oguliti', 'blender', 'programski_priključak', 'kože', 'r.kelly', 'psihijatrijska_ustanova', 'dodati-u', 'sanatorij', 'tiskana_ploča', 'mentalna_ustanova', 'cutis', 'pločica', 'pcb', 'day_for_night', 'sjemena_opna', 'mentalna_bolnica', 'mentalni_dom', 'kore', 'koža_s_krznom', 'ludnica', 'oljuštiti', 'dodataka', 'tiskana_pločica', 'skin', 'oderati', 'plug-in', 'tiskanih_pločica', 'ray_of_light', 'guliti', 'žuta_kuća', 'ljuštiti', 'almost_human', 'r._kelly', 'koža', 'skinnable', 'kožni'}
sky	{'thatgamecompany', 'zemljine_atmosfere', 'zrak', 'sky_airlines', 'nebeski_plavetan', 'nebo', 'heterosphere', 'team_sky', 'sky', 'zemljina_atmosfera', 'cerulean', 'azuran', 'baciti', 'plavetnilo', 'lazuline', 'credo', 'atmosfere_zemlje', 'stacey_king', 'winx_club', 'nebeski_svod', 'winx'}
sleep	{'spavati', 'prenoćiti', 'sopor', 'stanje_mirovanja', 'drijemanje', 'the_black_parade', 'vječni_san', 'hibridno_stanje_mirovanja', 'vječni_počinak', 'sleep', 'spavanje', 'drijem', 'san', 'spava', 'stanju_mirovanja', 'drijemež', 'smirenje', 'hibernacije'}
small	{'omalen', 'john_kunkel_small', 'malen', 'slab', 'slabašan', 'sitan', 'mali', 'omanji', 'small', 'mal', 'tanak', 'majušan', 'malo'}
smart	{'inteligentan', 'razuman', 'drzak', 'intelekt', 'nanositi_bol', 'inteligencije', 'oštroumlje', 'pametan', 'izazivati_bol', 'pamet', 'zaboljeti', 'nanijeti_bol', 'bezobrazan', 'oštroumnost', 'razum', 'mentalni_kapacitet', 'uman', 'boljeti', 'tehnologija_za_samonadziranje,_analizu_i_izvještavanje', 'iq', 'smart', 'žarenje', 'izazvati_bol', 'inteligencija'}
smell	{'duh', 'mirisati', 'bez_mirisa', 'mirisni_percepcija', 'miris', 'osjećaj', 'njuh', 'smrdjeti', 'mirisni', 'raspoloženje', 'nanjušiti', 'pomirisati', 'namirisati', 'atmosfera', 'ton', 'mirisni_senzacije', 'njušiti', 'mirisni_modalitet', 'onjušiti', 'vonjati', 'zaudarati', 'ponjušiti', 'njušenje', 'mirisanje', 'mirisni_nekretnina', 'olfaktivno_svojstvo', 'neugodan_miris', 'olfaction', 'pribor_mirisni_sustav', 'njuha', 'omirisati'}
smiling	{'kez', 'smiješak', 'osmijeh', 'cereći', 'nasmijana', 'nasmijan'}
smoke	{'zelena_božica', 'ov', 'cigaretu', 'trava', 'marica', 'sens', 'uporabe_duhana', 'duhana_postrojenja', 'magnetsko-optički_kerr_učinak', 'marihuana', 'yin_yang_yo!', 'duhan_biljka', 'cigareta', 'rola_duhana', 'mary_jane', 'fastball', 'cigara', 'dim', 'cigarete', 'smotka', 'gras', 'smoke', 'magnetsko-optički_kerr_učinkom', 'nicotiana', 'vutra', 'pušenje', 'lijes_noktiju', 'pušiti', 'duhan', 'bijes', 'popušiti', 'dima', 'pljuga'}
smooth	{'izgladiti', 'smooth', 'izglađivati', 'ispolirati', 'zagladiti', 'bouquet', 'polirati', 'glancati', 'stypsis', 'gladak', 'mineralnost', 'voća', 'ulaštiti', 'buke', 'glačati', 'gladiti', 'tijelo', 'uglačati', 'zaglađivati', 'laštiti', 'izglancati', 'poravnati', 'svjetlati', 'gerald_albright', 'glatke', 'uglancati', 'ravnati'}
snake	{'serpentes', 'zmija_u_travi', 'snake_jailbird', 'zmijski_indijanci', 'zmije', 'solid_snake', 'vodena_zmija', 'ah-1_hueycobra', 'bell_209', 'snake', 'snake_river', 'snake_indijanci', 'ah-1', 'zmija_rijeka', 'guja', 'zmija', 'gray_koda', 'ah-1_cobra'}
snow	{'c._p._snijeg', 'snow', 'snijega', 'snježni_pokrivač', 'snježnog_pokrivača', 'snijeg', 'barun_snijeg_leicester', 'sniježiti', 'ffmpeg', 'charles_percy_snow', 'nos_bombona', 'padanje_snijega', 'slonovače', 'bjelokosti', 'nije_čisto_bijele_boje'}
solution	{'otopine', 'rješenja', 'otopina', 'otopljenih_tvari', 'odgovor', 'rješenje_problema', 'rješavanje_problema', 'rješenje', 'rezultatu', 'rezultat', 'jednadžba_rješavanje', 'solution', 'solucija'}
some	{'više_ili_manje', 'oko', 'ili_tako', 'otprilike'}
soul	{'soul', 'soul_glazbe', 'pojedinac', 'osoba', 'pojedinca', 'pojedinci', 'soulfulness', 'duše', 'neko', 'smrtnik', 'čovjek', 'besmrtne_duše', 'netko', 'duša', 'individua', 'aiúa'}
sound	{'morski_kanal', 'zvučiti', 'oglasiti_se', 'zazvučati', 'tjesnac', 'zvučni_talas', 'sondirati', 'slušni_senzacija', 'fon', 'sluh', 'telefon', 'tecnocumbia', 'neoštećen', 'morski_prolaz', 'oglasiti', 'govor_zvuka', 'glasati_se', 'zvučni_val', 'zvučne_valove', 'oglašavati_se', 'glas', 'glasnik', 'zvuk', 'zvučati', 'zvuka', 'oglašavati'}
spit	{'rat', 'ispljuvati', 'pljuvanje', 'hračnuti', 'prevlaka', 'hraknuti', 'ispljunuti', 'slȉna', 'spit', 'hrid', 'iskašljavanje', 'sline', 'dobovati', 'pijesak_ražnju', 'hrakati', 'rt', 'pljunuti', 'pljuvati', 'hračkati', 'ražnju', 'pljuvačka', 'ražnjić', 'slina', 'šilo', 'rotisserie', 'frktati', 'ražanj'}
split	{'raspući_se', 'cijepati', 'poderotina', 'odvajati_se', 'odijeliti_se', 'podijeliti', 'odjeljivati_se', 'raspoloviti', 'heterozigot', 'rastaviti_se', 'rasprsnuti_se', 'razdvojiti_se', 'puknuti', 'r-11_split', 'podjeljivati', 'razilaziti_se', 'split', 'rascijepati', 'razdvojiti', 'odcijepiti_se', 'dioba_dionica', 'splitu', 'udaljiti', 'dijeliti_se', 'prsnuti', 'podijeliti_se', 'odcjepljivati_se', 'dijeliti', 'rascijepiti', 'homozigoti', 'poništiti_vezu', 'split_rekord', 'rastati_se', 'separirati_se', 'podvojiti', 'dijeljenje_dionica', 'zygosity', 'raskoliti', 'rastaviti', 'praska', 'razdijeliti', 'hemizygous', 'razderotina', 'raspuknuti_se', 'rascjepljivati', 'cijepanje_leme', 'birds_of_prey', 'rupa', 'razlaz', 'razići_se', 'razdvajati', 'udaljiti_se', 'razdvajati_se', 'homozygote', 'rascjepkati', 'razdjeljivati', 'dioničko_split', 'prekidati', 'raskol', 'cjepkati', 'raskoliti_se', 'prekinuti', 'heterozigotnost', 'rascjep', 'razdor', 'heterozigota', 'heterozigotnosti', 'homozygosity', 'rascjepkavati', 'odvojiti_se', 'razilaženje', 'rastavljati_se', 'rastavljati', 'pukotina'}
spoke	{'glasovna_komunikacija', 'glasovne_komunikacije', 'govorio', 'kotač_govorio', 'ljudskog_govora', 'govornoj_komunikaciji', 'govorne_komunikacije', 'oralna_komunikacija', 'rundle', 'žbice', 'govora', 'govornog_jezika', 'govorio_jezik', 'usmena_komunikacija', 'govor', 'govorio_komunikacija', 'govorni_jezik', 'govorna_komunikacija', 'spoke'}
squeeze	{'krize_likvidnosti', 'tjerati', 'obgrliti', 'skupiti', 'štipkati', 'zugzwang', 'pritiskati', 'stiskati', 'zagrliti', 'iscijediti', 'prisiliti', 'kriza_likvidnosti', 'natjerati', 'zagrljaj', 'stezati', 'podvaliti', 'zgnječiti', 'skupljati', 'privijati', 'kreditna_kriza', 'iznuditi', 'zavrtanje', 'uštinuti', 'nametnuti', 'gnječiti', 'stisnuti', 'uštipnuti', 'komprimirati', 'privinuti', 'prigrliti', 'obujmiti', 'utisnuti', 'cijeđenje', 'primorati', 'zbiti', 'obujmljivati', 'stegnuti', 'prešati', 'primoravati', 'prisiljavati', 'sabiti', 'nametati', 'prikliještiti', 'natjeravati', 'siliti', 'grliti', 'grljenje', 'squeeze', 'kreditne_krize', 'prinuditi', 'štipati', 'iznuđivati', 'pritisnuti', 'privući_prste', 'mučiti', 'forsirati'}
stab	{'pokušaj', 'rog_ubosti', 'pikati', 'rinuti', 'zabijati', 'čeprkati', 'zarinuti', 'nož_potisak', 'probadati', 'ubadati', 'bosti', 'zariti', 'zabadati', 'nabadati', 'ubosti', 'scream_2', 'piknuti', 'zabosti', 'zabiti', 'upiknuti', 'podbosti', 'bockati', 'nabosti', 'podbadati', 'bocnuti', 'zarivati', 'probosti'}
stand	{'stajališta', 'orchardist', 'točke_gledišta', 'podnašati', 'stajalište', 'temelj', 'pamuk_plantaža', 'potporanj', 'prodaja_štand', 'štand', 'postolje', 'izdržati', 'kava_nasada', 'vanjska_pozornica', 'stanovište', 'uzeti', 'podnožje', 'šećer_plantaže', 'tribina', 'biti', 'podnositi', 'durati', 'uspraviti', 'pult', 'izdurati', 'woodlet', 'susan_ashton', 'gume_plantaža', 'otrpjeti', 'stand', 'tezga', 'probavljati', 'gledište', 'podnijeti', 'tolerirati', 'stajati', 'ustajati', 'ormarić', 'stolić', 'stoje', 'voćnjakom', 'stati', 'uspravljati', 'trpjeti', 'voćnjak', 'plantaža', 'dignuti_se', 'sjedala', 'baza', 'pijedestal', 'ustati', 'dizati_se', 'izdržavati', 'podijum', 'stalak', 'probaviti', 'nalaziti_se', 'stav', 'partnerstvo'}
star	{'star', 'maven', 'hotshot', 'fijuk', 'zvijezde', 'popstar', 'glumi', 'superstar', 'majstor', 'the_rise_and_fall_of_ziggy_stardust_and_the_spiders_from_mars', 'zvijezda', 'air', 'tar', 'virtuoz', 'zvjezdica', 'glavna_glumica', 'tar.gz', 'estelle', 'vješt', 'mediji_osobnost', 'ilean_almaguer', 'kategorizacija_hotela', 'genij', 'filmska_zvijezda', 'zvjezdice', 'cipal', 'xerox_star_8010', 'superzvijezda', 'talentovana_osoba', 'slavne_osobe', 'filmske_zvijezde', 'glumac', 'zvijezda_poligona', 'zvjezdasta_topologija', 'vunderkind', 'poznata_osoba', 'adept', 'zvijezda_topologije', 'zvijezda_graf', 'hotel_s_pet_zvjezdica', 'xerox_star', 'asterisk', 'mavin', 'glavni_glumac', 'tv_ličnosti'}
stick	{'frula', 'pričvršćivati', 'marica', 'pripijati_se', 'štapovi_za_hodanje', 'policijskom_palicom', 'zadiviti', 'pilotska_palica', 'preneražavati', 'nasaditi', 'priljubljivati_se', 'zaprepašćivati', 'ascii', 'zapanjiti', 'zaglibiti', 'prut', 'smetati', 'ručni_mjenjač', 'zgranjivati', 'zabosti', 'nabosti', 'vezati_se', 'joint', 'prianjati', 'držati_se', 'zaprepastiti', 'uklješćivati', 'priljubiti_se', 'joystick', 'zaglavljivati', 'spliff', 'lijepiti_se', 'zabadati', 'prilijepiti_se', 'nabadati', 'ubosti', 'nasađivati', 'zabiti', 'pričvrstiti_se', 'američki_standardni_znakovnik_za_razmjenu_obavijesti', 'zaglaviti', 'ostati', 'privezati_se', 'marihuana_cigareta', 'pripiti_se', 'zbuniti', 'truba', 'smesti', 'clapstick', 'štap', 'kratki_mjenjača', 'frapirati', 'pričvrstiti', 'uglaviti', 'slijepiti_se', 'american_standard_code_za_informiranje_razmjenu', 'ubadati', 'kontrola_štap', 'ukliještiti', 'igraća_palica', 'billystick', 'standardni_prijenos', 'proburaziti', 'kolac', 'standardni_mjenjač', 'začuditi', 'uglavljivati', 'joysticka', 'billy_klub', 'smijulja', 'zbunjivati', 'držati_pomak', 'okrnjak', 'zgranuti', 'palicom', 'cigareta_marihuane', 'ukliniti', 'preneraziti', 'zapanjivati', 'zabezeknuti', 'pričvršćivati_se', 'domaćica', 'palica', 'pendrek', 'američki_standardni_znakovnik_za_razmjenu_informacija', 'policijska_palica', 'mjenjač', 'hvatanjem', 'prionuti', 'štap_pomak', 'pljuga'}
stone	{'košpica', 'harlan_fisk_stone', 'dragi_kamen', 'rock', 'kamenovati', 'i._f._stone', 'isidor_feinstein_stone', 'gemstones', 'dragulj', 'stijene', 'lucy_stone', 'polu-dragog', 'dragulji', 'oliver_stone', 'kamen', 'endokarpa', 'koštica', 'kamena', 'picul', 'špica', 'dragog_kamenja', 'poludragi_kamen', 'poludragog_kamena', 'harlan_f._stone', 'kristal', 'harlan_stone', 'harlan_fiske_stone', 'stijena', 'stone', 'edward_durell_stone', 'drago_kamenje'}
straight	{'heteroseksualnost', 'heteroseksualna_osoba', 'heteroseksualni', 'izravno', 'hetero', 'pošten', 'kući_ravno', 'ravno_osoba', 'heteroseksualnosti', 'čestit', 'častan', 'pravocrtan', 'neposredan', 'ravan', 'heterosexualism', 'heteroseksualan', 'ravno', 'križ', 'heteroseksualci', 'pravilan'}
student	{'knjižaru', 'književnik', 'student', 'william_sealy_gosset', 'znanstveni_osoba', 'učenik', 'polaznik', 'educatee', 'knjižara', 'knjižarstva', 'knjižare', 'knjižar', 'znanstvenik', 'prve_godine'}
stupid	{'neinteligentan', 'gluposti', 'raven-symone', 'pillock', 'glup', 'pudden-glava', 'kompresa', 'glupavost', 'budala', 'tupoglavost', 'tikvan', 'glupa_osoba', 'tup', 'glupost', 'loša_riba'}
successful	{'successful', 'uspješan'}
suck	{'sisa', 'nadojiti', 'apsorbirati', 'nahraniti', 'dojiti', 'sisati', 'usisati', 'hraniti', 'pušiti', 'usisavati'}
sugar	{'šoldi', 'penezi', 'zasladiti', 'glassheart', 'šećeri', 'batman_forever', 'prerađeni_šećer', 'para', 'keš', 'šećer', 'saharid', 'šećera_u_vinu', 'simoleons', 'pare', 'zelembać', 'ugljikohidrat', 'bijeli_šećer', 'gelt', 'školjke', 'blago', 'ugljikohidrata', 'dinero', 'karbohidrat', 'lova', 'rafinirani_šećer', 'batman_zauvijek', 'razine_šećera', 'šećera', 'ugljikohidrati', 'saharida', 'dinar', 'slador', 'moolah', 'kunjke', 'sugar', 'kocke_šećera'}
sun	{'utu', 'nedjelju', 'sunčati_se', 'venera', 'merkur', 'mars', 'sunčeva_svjetlost', 'fiksne_zvijezde', 'dominicus', 'jupiter', 'dan_gospodnji', 'solarno_zračenje', 'cun', 'sun_microsystems', 'fiksna_zvijezda', 'luka', 'sunca', 'the_sun', 'sunčana_svjetlost', 'sun_television', 'utug', 'sunce', 'sun', 'nedjelja', 'sunčeva_radijacija', 'sunčevog_spektra', 'suncu', 'mjesec', 'sunčeve_zrake', 'sunce_znak', 'sunčevo_zračenje'}
suspect	{'počinitelj', 'podozrijevati', 'okrivljenik', 'robert_crais', 'posumnjati', 'sumnjičiti', 'nepovjerenja', 'osumnjičiti', 'sumnjivac', 'nepovjerenje', 'sumnja', 'sumnje', 'optuženik', 'kazneno_optuženika', 'sumnjati'}
swell	{'crestless_val', 'dude', 'clotheshorse', 'kicoš', 'nadimati_se', 'velik', 'oteklina', 'bubriti', 'nateknuti', 'nabrecati', 'nabreknuti', 'oteknuti', 'kicoša', 'nateći', 'naticati', 'swell', 'naduti_se', 'nabreći', 'fop', 'nabubriti', 'oticati'}
swim	{'plivati', 'plivanje', 'plutati', 'ploviti', 'ray_of_light'}
table	{'odložiti', 'produljivati', 'tablica', 'odlagati', 'tablični', 'href', 'oznaka', 'zvuka_odbora', 'mesa', 'html_oznaka', 'odgađati', 'prebaciti', 'prebacivati', 'produžiti', 'pretraga', 'tabela', 'html_elementa', 'podatkovna_tablica', 'odgoditi', 'pregledna_tablica', 'tablici', 'odnos', 'tablica_baze_podataka', 'pretraživanje', 'tabelirati', 'visoravni', 'soundboard', 'tabelarni_niz', 'iframe', 'pretraživanja', 'mesas', 'stol', 'lookup'}
tail	{'proksimalni', 'aboral', 'udaranje_reda', 'midclavicular_liniji', 'krmi', 'stražnjice', 'iza', 'rep', 'repne_površine_zrakoplova', 'repne', 'nakon_dijelu', 'uvjeti_za_anatomskom_položaju', 'stražnjicu', 'proganjati', 'hvatati', 'pozadi', 'peciva', 'dorsoventral', 'progoniti', 'tailender', 'rep_zbor', 'keister', 'pratiti', 'pih', 'tabani', 'rep-ender', 'rit', 'zadnjica', 'juriti', 'dupe', 'glutealne_regiji', 'natjeravati', 'udaranje_bi', 'tooshie', 'pismo', 'goniti', 'ventrolateral', 'ipsilateral', 'krma', 'slijediti', 'stabilizator', 'ganjati', 'caudally', 'naganjati', 'tail', 'rep_kometa', 'dorzolateralnom', 'trbušni', 'stražnjica', 'debelo_meso', 'rep-end', 'guzica', 'otvaranje_batsman', 'podmornica', 'loviti', 'stražnji', 'prat'}
taste	{'uživati', 'okus', 'degustacija', 'pojačivač_okusa', 'okusno', 'degustaciju_vina', 'ukus', 'sklonost', 'aroma', 'okus_percepcija', 'okusiti', 'preferencija', 'okus_senzacija', 'osjetilo_okusa', 'okusno_percepcija', 'uzorkovati', 'degustacija_vina', 'umjetne_aromatične', 'prirodni_okusi', 'kušati', 'kušanje', 'iskušati', 'slijepom_kušanju', 'isprobati', 'nowhere', 'okusno_modalitet', 'taste', 'probati', 'okusno_senzacija', 'osnovni_okus'}
team	{'grupa', 'instrumentalni_ansambl', 'bar_bend', 'rock_bendova', 'team', 'zaprega', 'ekipa', 'glazbena_skupina', 'pop_bend', 'rock_grupa', 'glazbeni_sastav', 'solo_umjetnik', 'momčadski_sport', 'pop_rock_bend', 'momčad', 'timski_sport', 'tim', 'timskim_sportovima', 'glazbeni_ansambl', 'rock_bend', 'solo_projekt'}
texture	{'mouthfeel', 'macrotexture', 'glazbeni_tekstura', 'teksture', 'tekstura_karte', 'mapiranja', 'tekstura', 'teksturu', 'usta_osjećaju'}
that	{'that', 'thaat'}
there	{'onamo', 'tamo', 'tu'}
they	{'they', 'xe', 'ksenon', 'xenon', 'atomski_broj_54'}
thick	{'debeo', 'usred', 'gust'}
thin	{'razrjeđivati', 'omršavjeti', 'prorjeđivati', 'smršaviti', 'tanjiti', 'razrjeđivati_se', 'stanjivati', 'smršavjeti', 'stanjiti', 'razrijediti', 'razblažiti', 'razrijediti_se', 'stanjiti_se', 'tanak', 'stanjivati_se', 'prorijediti', 'mršavjeti'}
think	{'naumiti', 'think', 'namjeravati', 'držati', 'razmišljanja', 'pomišljati', 'razmisliti', 'suditi', 'htjeti', 'misaoni_proces', 'mozgati', 'nagađati', 'prisjećati_se', 'misli', 'poimanje', 'mislim', 'pretpostaviti', 'misao', 'rasuđivati', 'premišljati_se', 'pretpostavljati', 'vjerovati', 'pamtiti', 'pretpostavljam', 'vedbenoj', 'misliti', 'sjećati_se', 'rasuditi', 'zamisliti', 'promišljati', 'cerebracija', 'sjetiti', 'promozgati', 'zamišljati', 'sjetiti_se', 'pomisliti', 'vjerujem', 'da', 'prosuđivati', 'prosuditi', 'smatrati', 'prisjetiti_se', 'željeti', 'promisliti', 'razmišljati', 'mišljenje', 'razmišljanje'}
this	{'thinis', 'this', 'to'}
three	{'seventeen_seconds', 'santana_iii', 'dvojka-asa', 'iii', 'succeeder', 'bob_sinclair', 'prong', 'three', 'bob_sinclar', 'ternion', 'trojni', 'tercet', 'trostruk', 'achiever', 'eneagram', 'tri', '3'}
throw	{'zbuniti', 'oslobađati_se', 'držati', 'smesti', 'imati', 'upaliti', 'osloboditi_se', 'limeni_puhački_instrumenti', 'prikopčati', 'limena_puhačka_glazbala', 'voditi', 'smućivati', 'mesing_instrumenta', 'priređivati', 'riješiti_se', 'ukopčati', 'odbacivati', 'smetati', 'smutiti', 'dati', 'limena_glazba', 'cam_moždani_udar', 'bacanje_žongliranje', 'izbacivati', 'pomutiti', 'zbunjivati', 'limeno_glazbalo', 'bacati', 'pomućivati', 'ukopčavati', 'kompresije', 'hitati', 'limeni_instrument', 'paliti', 'organizirati', 'rješavati_se', 'uključivati', 'limeno_puhačko_glazbalo', 'uključiti', 'baciti', 'takt_motora', 'buniti', 'pripremiti', 'zbrkati', 'izbaciti', 'prirediti', 'baci', 'odbaciti', 'hititi', 'zbaciti', 'brkati', 'prikopčavati'}
tie	{'tie-u', 'zavezivati', 'priključivati', 'vjenčati_se', 'oženiti', 'zbližavati_se', 'referirati', 'crosstie', 'prikopčati', 'kopča', 'railroad_tie', 'upariti', 'neodlučen_ishod', 'željezničkih_veza', 'svezivati', 'ukopčati', 'zavezati', 'veza', 'odnos', 'privezivati', 'kravate', 'spona', 'vezati_se', 'remizirati', 'kravàta', 'asocirati', 'remi', 'vezivati', 'kravata', 'povezivati', 'privezati', 'ženiti', 'povezati', 'ukopčavati', 'družiti_se', 'kravatu', 'zbližiti_se', 'vezati', 'udati_se', 'svezati', 'spajati', 'pridružiti', 'povezati_se', 'vrat_kravata', 'priključiti', 'željeznički_prag', 'povezivati_se', 'spojiti', 'linkup', 'stropa_stazi', 'izjednačenje', 'spojnična_greda', 'udruženje', 'vjenčati', 'prikopčavati', 'oženiti_se'}
time	{'prigoda', 'zatvorska_kazna', 'dva_dijela', 'vrijeme_potpisa', '4/4', 'sat_vremena', 'izmjeriti', 'žarulja', 'ciklusa_sat', '12/8', 'mjeriti', 'jednostavnoj_vrijeme', 'vrijeme', "scatman's_world", 'sat_sustava', 'napet', 'in_my_own_words', 'napeto', 'trenutak', 'vrijeme_t', 'anastacia', 'hypnotica', 'pacific_ocean_blue', 'gramatičko_vrijeme', 'tempirati', 'smartstop', 'čas', 'štopati', 'slijed_događaja', 'xkcd_1190', '4/4_vrijeme', 'vremenski_okvir', 'put', 'složenoj_vrijeme', 'metar', 'takt', '6/8_vrijeme', 'sat_signal', 'sat', 'polymeter', 'vremenski_interval', 'y_not', 'kazna', 'glazbeni_put_potpis', 'ranom_svemiru', 'sat_puls', 'četvrta_dimenzija', 'vremena', 'kozmološkog_vremena', 'ura', 'time', 'valcer_vrijeme', 'vremenima'}
tongue	{'lengua', 'jezični_mišić', 'lingua', 'glosolalija', 'rat', 'rt', 'jezicima', 'govedina_jezik', 'prevlaka', 'prirodnih_jezika', 'šilo', 'govorenje_u_jezicima', 'tongue', 'ražanj', 'prirodni_jezik', 'hrid', 'obični_jezik', 'glossa', 'jezika', 'jezik'}
tool	{'softverski_alat', 'oruđe', 'razvojni_alat', 'instrument', 'tool', 'softverskih_razvojnih_alata', 'alat', 'softverske_alate'}
tooth	{'zub', 'zubi', 'zuba'}
toy	{'pas_igračka', 'mali_kućni_pas', 'toy', 'toyline', 'igračke', 'igračka', 'igračka_pas', 'igračkom', 'chatoyancy', 'chatoyant', 'yello'}
tree	{'interijera_čvor', 'herbert_beerbohm_tree', 'podstablo', 'stabala', 'sir_herbert_beerbohm_tree', 'charlotte_brontë', 'roditelj_čvor', 'charlotte_bronte', 'tree', 'drveće', 'sveto_stablo', 'drvo', 'lisni_čvor', 'kruskal-a_stabla_teorem', 'unutarnji_čvor', 'šuma', 'stablo_dijagram', 'nadređeni_čvor', 'stabla_obožavanja', 'stablo', 'mladica'}
trial	{'pokušao', 'dvojka-asa', 'kaznenom_predmetu', 'nevolja', 'slučaj', 'proba', 'isprobavanje', 'tri', 'uzročnosti', 'tužbu', 'paćenje', 'slaganje_u_broju', 'testiranje', 'pravni_spor', 'sporu', 'promoviran', 'testu', 'testa', 'tužbe', 'parnica', 'tercet', 'trostruk', 'suđenje', 'prije_suđenja', '3', 'iii', 'probni_rad', 'stradanje', 'eksperimenta', 'ternion', 'uzrok_sustav', 'iskušavanje', 'ispitivanje', 'broj', 'broj_sporazum', 'trojni', 'tužio', 'patnja', 'parničnom_postupku', 'uzrok', 'paucal', 'test'}
tried	{'ispitivanje', 'pokušao', 'kaznenom_predmetu'}
turn	{'acciaccatura', 'preobraziti_se', 'red', 'pretvarati', 'okret', 'volta', 'skretati', 'preokret', 'pak', 'okretati_se', 'izokrenuti', 'točka', 'čin', 'zavrtaj', 'vijuga', 'savijati', 'preorati', 'okretati', 'zaokrenuti', 'preobražavati', 'obići', 'okretati_se_na_prstima', 'zakretati', 'obrtaj', 'rasti', 'kiseliti_se', 'obilaziti', 'dobro_djelo', 'ornamenti', 'skrenuti', 'poništiti', 'igra_mehanika', 'ukiseliti_se', 'okrugli_kut', 'izorati', 'zaobilaziti', 'preobraćivati_se', 'mijenjati', 'poorati', 'rotirati_se', 'deformirati', 'izmijeniti_se', 'milost_napomena', 'ukras', 'preobraziti', 'promijeniti_se', 'zaokretanje', 'orati', 'perigon', 'navršiti', 'preobražavati_se', 'plužiti', 'fermentirati', 'napad', 'ukrasa', 'igra_mehaničar', 'zaokretati', 'preobratiti_se', 'užeći_se', 'obrat', 'obrtanje', 'okrenuti_događaja', 'zavijati', 'zavinuti', 'zaobići', 'ciknuti', 'racionalno_trigonometrija', 'zavoj', 'nakrenuti', 'promijeniti', 'dekoracija', 'uzorati', 'izokretati', 'preokrenuti', 'zaokret', 'saviti', 'postati', 'ornament', 'obrnuti', 'runda', 'pregib', 'postajati', 'zakrenuti', 'pretvoriti', 'pomaknuti_se', 'vrtjeti_se', 'okrenuti_se', 'obrtati', 'appoggiatura', 'nakisnuti', 'okrenuti', 'užegnuti_se', 'preokretati', 'obrtati_se', 'pretvoriti_se', 'okretaj', 'mijenjati_se', 'izmjenjivati_se', 'pretvarati_se', 'frkati', 'nakretati', 'ures', 'okretanje'}
