ability	{'pouvoir', 'adresse', 'faculté', 'intelligence', 'habileté', 'capacité', 'aptitude', 'habilité'}
business	{'firme', "secteur_d'activité", 'commercial', 'monde_des_affaires', 'entreprise_privée', 'the_business', "secteur_d'activités", "boucle_d'affaires", 'clientèle', 'coeur_de_métier', 'société_commerciale', 'business', 'profession', 'problème', 'entreprise_individuelle', 'fonction', 'commerce', 'droit_des_sociétés', 'travail', 'vacance', 'entrepreneur_indépendant', 'emploi', 'emploi_de_jour', 'occupation', 'entreprise_commerciale', 'chose', "secteurs_d'activité", 'commerçant', 'tâche', 'entreprise', 'entreprises', 'affaire', 'intérêt', 'jet_lag_gemini', 'entreprises_privées', 'de_scène', 'affaires', "organisation_de_l'entreprise", 'job', 'but_lucratif', 'firmes', 'place', 'entrepreneurs_indépendants', 'importance', "secteur_d'activite", "secteur_d'activité_économique", 'patronage', 'ligne_de_travail', "système_d'entreprise", 'byplay', 'client', 'société', "domaine_d'activité", 'sciences_commerciales', 'métier', 'activité'}
camera	{'caméra_de_télévision', 'ciné-caméra', 'committee_for_accuracy_in_middle_east_reporting_in_america', 'une_caméra_de_cinéma', 'appareil_photo', 'appareil_photographique', 'the_back_room', 'caméra_autosilencieuse', 'camera', 'caméra_vidéo_professionnelle', 'committee_for_accuracy_in_middle_east_reporting', 'caméra', 'caméras', 'caméra_argentique', 'spegeln', 'caméra_cinématographique'}
carefully	{'soigneusement', 'prudemment', 'attentivement', 'souci', 'anguise', 'inquiétude', 'avec_circonspection', 'tracas', 'peur', 'près', 'préoccuper', 'ennui', 'angoisse', 'emmerde', 'soin', 'avec_précaution', 'précautionneusement', 'préoccupation'}
challenge	{'contester', 'contredire', 'enjeu', 'attaquer', 'authentification_défi-réponse', 'défi', 'prouesse', 'à_armes_égales', 'exploit', 'démentir', 'challenge', 'quereller', 'dispute', 'disputer', 'controverser', 'réfuter', 'défi-réponse', 'succès'}
charity	{'polemoine_bleue', 'polemonium_caeruleum', 'charity', 'la_charité', 'polymonium_caeruleum_van-bruntiae', "l'échelle_de_jacob", 'maisons_de_charité_au_moyen_âge', 'oeuvre_caritative', 'organisme_de_bienfaisance', "l'amour_fraternel", 'caritative', 'caritas_christi', 'organisation_caritative', 'œuvres_caritatives', 'charite_chretienne', 'caritatif', 'charité_chrétienne', 'don_de_la_charité', 'organismes_de_bienfaisance', 'charité_fraternelle', 'manque_de_charité', 'polémoine_bleue', 'statut_de_bienfaisance', 'caeruleum_polemonium', 'charité_divine', 'organisme_de_bienfaisance_enregistré', 'dilbert', 'association_caritative', 'charité', 'charité_évangélique', 'charité_ecclésiale', 'charité_apostolique', 'charité_pastorale', 'melinda_padovano', 'associations_caritatives', 'organisme_caritatif', 'polemonium_van-bruntiae', 'valériane_grecque', 'œuvre_de_bienfaisance', 'charité_du_christ', 'activité_caritative', 'charite', 'charité_publique', 'aumône', 'œuvre_caritative', 'organisations_caritatives', 'bienfaisance', 'oeuvre_de_bienfaisance'}
charming	{'charming', 'magique', 'ravissant', 'charmant', 'sorcier', 'merveilleux', 'magie'}
child	{'child', 'tiddler', 'môme', "l'enfant", 'ado', 'frite', 'fille', 'écoliers', 'bambin', 'gosse', 'gamine', 'gamin', 'enfants', 'petit', 'pré-pubère', 'filles', 'oisillon', 'mineurs', 'responsabilité_pénale_des_mineurs', 'pédophilie', 'enfant', 'enfance', 'pomme_frite', 'poupon', 'flo', 'jeune', 'mineur', 'rasoir_électrique', 'bébé', 'elias_childe', 'les_enfants', 'petite-fille'}
clothes	{'industrie_vêtement', 'nippe', 'vetement', 'tenue_vestimentaire', "article_de_l'habillement", 'vêtements', 'portable', 'habits', 'habillé', 'vêtement', 'habillement', 'tenue', 'fringues', 'habit', 'habiliment', 'fringue'}
cloud	{'informatique_dématérialisée', 'staas', 'nébulosité_totale', 'voiler', 'le_cloud', 'infonuagique', 'basé_sur_le_cloud', 'on_the_cloud', 'masquer', 'cloud_computing', 'essaimage', 'informatique_dans_les_nuages', 'nuages', 'nuage_anthropogénique', 'services_de_cloud_computing', 'infrastructure_en_tant_que_service', 'essaim', 'couvrir', 'service_en_nuage', 'obscurcir', 'kiba', 'nuée', 'formation_des_nuages', 'cloud_hybride', 'hébergement_cloud', 'informatique_dans_le_nuage', 'variétés_de_nuages', 'nuage', 'informatique_virtuelle', 'nébulosité', 'clad_strife', 'ciel_nuageux', 'nuage_annexe', 'brouiller', 'cloud_strife', 'corrompre', 'genres_de_nuages', 'cloud', 'espèces_de_nuages', 'die_wolke', 'liste_des_nuages', 'infrastructure_as_a_service', 'ennuagement', 'daniel_campos', 'étage_des_nuages', 'informatique_en_nuage', '☁', 'cloud_public'}
cockroach	{'cancrelats', 'cockroach', 'cancrelat', 'blattodea', 'blatoptère', 'blatte', 'blattes', 'gardon', 'blattaria', 'coquerelle', 'cafard', 'sous-ordre_blattaria', 'sous-ordre_blattodea', 'blattoptères', 'cafards', 'blattoptère'}
code	{'coder', 'codes', 'codes_juridiques', 'programmer', 'code_informatique', 'crypter', 'code_juridique', 'code_de_lois', 'chiffrer', 'codification', 'planifier', 'encoder', 'code', 'codification_juridique', 'liste_des_codes_juridiques'}
cold	{'froid_aux_doigts', 'impitoyable', 'computer_output_to_laser_disk', 'rhinopharyngite', 'froid_aux_os', 'nicole_prascovia_elikolani_valiente', 'craig_david', 'froid_au_dos', 'hiver', 'froid', 'bpco', 'computer_output_on_laser_disk', 'maladie_pulmonaire_obstructive_chronique', 'froid_aux_pieds', 'photograph_smile', 'faire_froid', 'poïkilotherme', 'nicole_scherzinger', 'rassis', 'froid_aux_oreilles', 'la_bronchopneumopathie_chronique_obstructive', 'cold_fall', 'froid_à_la_tête', 'à_basse_température', 'froid_aux_dents', 'john_gary', 'broncho-pneumopathie_chronique_obstructive', 'frigide', 'nasopharyngite', 'nasapharingite', 'mpoc', 'emphysème_lobaire_congénital', 'frisquet', 'froid_aux_mains', 'froideur', 'bronchopneumopathie_chronique_obstructive', 'rhume_banal', 'broncho-pneumopathie_obstructive_chronique', 'bpoc', 'avoir_froid', 'cold', 'bronchite_chronique_obstructive', 'vieux', 'rhume', 'ancien', 'froid_aux_jambes', 'rhino-pharyngite', 'froid_au_cou', 'sort'}
collection	{'alioune_badara_thiam', 'groupe', "collection_d’une_maison_d'édition", 'akon', 'paquetage_promotionel', 'the_offspring_collection', 'recueil', 'offre_groupée', 'aggrégation', 'joe_sample', 'hawkwind', 'assemblage', 'rassemblement', 'compilation', 'bibliothèque', 'mazhar_fuat_özkan', 'agrégation', 'recouvrement', 'série_littéraire', 'ar', 'recouvrement_de_creances', "collections_d'art", 'manuel', 'collection', 'the_charlatans', 'recouvrement_de_créances', 'alioune_badara_thiam_viorel', "collection_d'art", 'compendium', 'recouvrement_de_créances_en_france', 'conteneur', 'collection_éditoriale', 'appel', 'bundle', 'regroupement', 'collection_littéraire', 'collecte', 'paquetage_promotionnel', 'montage', 'composition', 'mfö', 'sollicitation', 'ensemble', 'série_de_livres'}
come	{'faire', 'graine', 'pâture', 'jouir', 'totaliser', 'frappé', 'comè', 'suivre', 'dériver', 'atteindre', 'liquide_séminal', "traverser_l'esprit", 'grêler', 'arriver', 'séminal', 'grêle', 'entrer', 'aller', 'sperme', 'come', 'provenir', "venir_à_l'idée_de_quelqu'un", "s'élever", 'quantité', 'jute', 'gagner', 'avoir_un_orgasme', 'venir', 'éjaculer', 'est-ce_que', 'approcher', 'foutre', 'devenir', "venir_à_l'esprit", 'le_liquide_séminal', 'automne', 'compter', 'relever', 'liquide_spermatique', 'parvenir', 'découler', 'avoir_lieu', 'se_passer', 'pipi_blanc', 'meuss', 'passer_par_la_tête', 'semence', 'aboutir', 'descendre'}
computer	{'machine_à_calculer', 'informaticien', 'musique_générée_par_ordinateur', 'calculette', 'pc', 'systèmes_informatiques', 'logiciel_de_calcul', 'calculateur_mental', 'figurer', 'informatique_musicale', 'estimateur', 'computer', 'calculateur', 'système_informatique', 'ordinateur_portable', 'calculateur_humain', 'dispositif_informatique', 'ordinateurs_numériques', 'ordinateur_humain', 'calculatrice', "système_de_traitement_d'informations", 'computer_technology', 'ordinateur', 'technologie_informatique', 'computer_music', 'calculateur_électronique', 'ordinateur_à_usage_général', 'babasse', 'ordinateurs', "architecture_d'un_ordinateur", 'ordinateur_électronique', 'calcul_numérique'}
construction	{'chantiers_de_construction', 'construction', 'interprétation_judiciaire', 'chantier_de_construction', 'chantier_culturel', "contrat_de_construction_d'une_maison_individuelle", 'edilizia', 'synthèse_mentale', 'interprétation_constitutionnelle', 'construire', 'ccmi', 'structure_construite', 'modèle', 'bâtiment', 'structure', 'terme', 'schéma', 'expression', 'immeuble', 'construction_grammaticale', 'runescape', 'travaux_de_construction', 'projet_de_construction', 'industrie_de_la_construction'}
cook	{'préparer', 'faire', 'faire_bouillir', 'cuire', 'cook', 'cuisinier_peu_de_temps', 'maître_queux', 'alec_empire', 'comté_de_cook', 'sous-chef', 'bouillir', 'cuistot', 'chef_exécutif', 'falsifier', 'chef_commis', 'uss_donald_cook', 'prêt', 'chef_cuisinier', 'james_cook', 'cuisiner', 'simuler', 'chef_de_cuisine', 'cuisinière', 'captain_cook', 'apprêter', 'fausser', 'chefs_cuisiniers', 'capitaine_cook', 'marmiton', 'frederick_cook', 'philippe_lefebvre', 'chefs', 'frédérick_cook', 'fermenter', 'le_capitaine_james_cook', 'grand_chef_cuisinier', 'grande_chef_cuisinier', 'cuisinier', 'shire_of_cook', 'chef', 'frederik_cook', 'circonscription_de_cook'}
correct	{'égaliser', 'exact', 'abattre', 'régler', 'bon', 'correcte', 'compenser', 'convenable', 'indemniser', 'punir', 'châtier', 'raison', 'rectifier', 'fixer', 'corriger', 'ajuster', 'correct'}
count	{'comtes', 'le_comte_de_monte_cristo', 'the_count_of_monte_cristo', 'compte_somme', 'comte', 'numération', 'faire_confiance_à', 'peser', 'examiner', 'charlot_et_le_comte', 'concerner', 'structured_query_language', 'langage_sql', 'agir', 'système_de_numération', 'comptabiliser', 'dénombrer', 'conte', 'procéder', 'comtesse', 'compter_compter_conter', 'systèmes_de_numération', 'système_numéral', 'le_comte_de_monte-cristo', 'langage_structuré_de_requêtes', 'importer', 'iso_9075', 'estimer', 'comté', 'earl', 'matière', 'envisager', 'the_count_of_monte-cristo', 'jarl', 'sql', 'liste', 'complet', 'paraître', 'nombre', 'érythrocyte', 'comte_de_monte-cristo', 'compter', 'calculer', 'compte', 'comtale', 'sembler', 'dépendre', 'énumération', 'nombrer', 'considérer'}
counting	{'compte_somme', 'comte', 'numération', 'comptes', 'liste', 'érythrocyte', 'nombre', 'système_de_numération', 'compter', 'conte', 'calculer', 'compte', 'systèmes_de_numération', 'système_numéral', 'comptage', 'énumération'}
crazy	{'neuneu', 'être_marteau', 'givré', 'usher', 'the_r.e.d_album', 'folie', 'schtarbé', 'fêlé', 'démente', 'looney', 'the_r.e.d', 'film_crazy', 'insane', 'gaga', 'aberrant', 'sinocque', 'cinglé', 'timbré', 'loca', 'hurluberlu', '…famous_last_words…', 'playing_with_fire', 'erika_jayne', 'tordu', 'synoque', 'zarbi', '...famous_last_words...', 'loufoque', 'folle', 'my_garden', 'dingo', 'malsain', 'fou', 'timbrée', 'the_r.e.d._album', 'dément', 'malade', 'barjot', 'toquée', 'affolement', 'barje', 'c.r.a.z.y.', 'cinoque', 'maboul', 'sinoque', 'saison_1_de_new_york,_section_criminelle', 'the_red_album', 'crazy', 'chtarbé', 'aliénation', 'told_you_so', 'aberration', 'ouf', 'démentiel', 'dérangeant', 'film_c.r.a.z.y.', 'toqué', 'dingue', '(you_drive_me)_crazy', 'zinzin', 'because_of_you', 'cinglée', 'tordue', 'aliéné'}
cut	{'éditer', 'tailleur', 'émettre', 'centrale_unitaire_des_travailleurs_du_chili', 'tourner', 'central_unica_dos_trabalhadores', 'rationalise', 'censure_ecclésiastique', 'éteindre', 'censure_de_la_presse', 'découpage', 'lacérations', 'coupe', 'tailler', 'disjoncter', 'hacher', 'faire_une_embardée', 'plaies', 'central_única_dos_trabalhadores', 'piste', 'hongre', 'plaie_ouverte', 'couper_colper_couper_coper', 'censeurs', 'cran', 'anémié', 'bouder', 'limiter', 'cut_paloh', 'retrancher', 'diluer', 'raccourcir', 'lésion', 'plaie_de_pression', 'blessure', 'trancher', 'cut', 'decoupage', 'fauché', 'montage', 'fendu', 'incision', 'balafre', 'entaille', 'censure', 'tranchée', 'abréger', 'brûler', 'cut,_alba', 'inciser_trenchier_colper', 'inciser', 'réduire', 'retourner', 'épaule_froide', 'découpe', 'plaie', 'centrale_unique_des_travailleurs', 'méconnaître', 'castrer', 'monteur', 'coupe_de_viande', 'morceau', 'brûlure', 'amoindrir', 'vocabulaire_du_golf', 'balançoire', 'blessant', 'birdie', 'censurer', 'censuré', 'couper', 'épure_de_lalanne', 'châtrer', 'virer', 'snober', 'abaisser', 'édition_vidéo_linéaire', 'swing_de_baseball', 'diminuer', 'censures', 'censsure', 'trouver', 'élaguer', 'émasculer'}
damage	{"s'endommager", 'préjudice', 'dommages', 'défigurer', 'dommage', 'détériorer', 'cingler', 'préjudice_juridique', 'tarif', 'rapport_qualité-prix', 'fatale', 'estropier', 'prix', 'dégrader', 'prix_nominal', 'damage', 'abîmer', 'prix_plafond', 'détérioration', 'the_fantastic_adventures_of_dizzy', 'abimer', 'équipements_victime', 'fantastic_dizzy', 'folle', 'dégât', 'prix_à_la_production', 'réfuter', 'endommager', 'make_this_your_own', 'prix_de_détail'}
dance	{'oliver_heldens', 'musique_entraînante', 'dance', 'saltation', 'amusement', 'danseuse', 'post-disco', 'fbln5', 'nathaniel_dance-holland', 'danser', "paul_mccartney's_liverpool_oratorio", 'hi-lo', 'sir_nathaniel_dance-holland,_1er_baron', 'cavalier', 'musique_de_danse', 'discographie_de_dnce', 'george_dance_le_jeune', 'danses', 'danseur', 'danseurs', 'la_danse', 'waterloo', 'shut_out', 'danse', 'dance_dance', 'george_dance_the_younger', 'dancé'}
dangerous	{'considérable', 'grave', 'decemberadio', 'sévère', 'jhud', 'sérieux', 'périlleux', 'redoutable', 'risqué', 'dangereux', 'dangereuse', 'hasardeux', "can't_let_her_get_away", 'dangerous', 'hasardeux_hazardeux', "l'intruse", 'peligroso', "it's_hard"}
day	{'jours', 'jour_solaire', 'heure_du_soleil', 'a_day', 'journée_solaire', 'journée', 'jour_moyen', 'jour', 'jour_franc', 'vingt-quatre_heures', 'aéroport_international_de_dayton', 'jour_solaire_moyen', 'période_de_24_heures', 'j', "24_heures_d'intervalle", 'matinee', 'heure_solaire', 'jour_sidéral', 'le_jour', 'journées', 'temps_solaire_vrai', 'avant-midi', 'day', '24h', 'durée_du_jour', 'clarence_day', 'clarence_shepard_jr._day', 'temps_solaire', 'temps_solaire_moyen'}
deceive	{'mystification', 'tromperie', 'supercherie', 'avoir', 'tromper', 'duper', 'friponnerie', 'imposteur', 'trompeuse', 'imposture', 'rouler', 'malhonnêteté', 'duperie', 'décevoir', 'trahir'}
dedication	{'dévouement', 'spéciale_dédicace', 'attachement', 'inscription', 'dedication', 'dédicace', 'kalin_and_myles', "saison_1_de_the_unit_:_commando_d'élite", 'engagement', 'appartenance', 'dédicaces', 'dedicace', 'fidélité', 'loyauté', "présentation_d'enfant", 'allégeance', 'discographie_de_chief_keef'}
deliberately	{'intentionnellement', 'de_propos_délibéré', 'sciemment', 'à_dessein', 'exprès', 'expressément', 'volontairement', 'délibérément'}
delivery	{'badiner', 'pas', 'stockage_de_produits_longs', 'sauvetage', 'facétieux', 'aliénable', 'difficulté_de_transport', 'naissance', 'tour', 'enfantement', 'rupture_de_stocks', 'stockage_de_tôles', 'rire', 'tenue_de_stock', 'sauver', 'stockage_de_plaques', 'badinage', 'délivrance', 'transfert_légal', 'transport_de_voyageurs', 'infrastructures_de_transport', 'accouchements', 'un_accouchement', 'aliénation', 'discours', 'stockée', 'moyen_de_transport', 'transport', 'offre', 'façon_de_parler', 'fourniture', 'cornes', 'blague', 'sauvetages', 'farce', 'accouchement_par_voie_vaginale', 'livraison', "l'accouchement", 'histoire_drôle', 'aliénables', 'blagues', 'lotus_birth', 'calembredaine', 'stock_de_bois', 'blade', 'maternité', 'gestion_de_stock', 'industrie_transport', 'delivery', 'gag', 'blade:_the_series', 'rupture_des_stocks', 'distribution', 'accouchement_parturition', 'rupture_de_stock', 'livraison_à_domicile', 'importation', 'plaisanter', 'apportant', 'accouchement', 'stock', 'lancer', 'plaisanterie', 'mise-bas', 'transports', 'industrie_du_transport', 'parturition', 'gestion_des_stocks'}
dessert	{'vin_liquoreux', 'vins_moelleux', 'vin_de_dessert', 'dessert', 'liquoreux', 'vins_de_dessert', 'desserts', 'vins_liquoreux', 'afters'}
device	{'nicolai_reedtz', 'hardware', 'dispositif', 'materiel_informatique', 'natel', 'système', 'appareil', 'machine', 'matériels_informatiques', 'mécanisme', 'ficktelefon', 'machines', 'cellulaire', "biens_d'équipement", 'matériel', 'hardwares', 'téléphones_cellulaires', 'emblème', 'telephone_portable', 'cellule', 'devve', 'téléphones_portables', 'communications_mobiles', 'téléphone_cellulaire', 'manœuvre', 'téléphone_mobile', 'quincaille', 'communication_cellulaire', 'mobile', 'gsm', 'téléphone_portable', 'device', 'matériel_informatique', 'config.sys', 'équipements_informatiques', 'communication_mobile', 'portable', 'telephone_mobile', 'téléphone_sans_fil', '06', 'téléphones_mobiles', 'équipement_informatique', 'plates-formes_informatiques', 'g', 'plate-formes_informatiques'}
die	{'trépasser', 'décédée', 'die', 'mortel', 'dé_polyédrique', 'sortir_avec', 'trépas', 'mort_naturelle', 'mort_légale', 'casser_sa_queue_de_billard', '⚄', 'avaler_son_extrait_de_naissance', 'daisuke', 'fermer_les_yeux', 'payer_sa_dette_à_la_nature', 'passer', 'mort_prématurée', 'défunt', 'mourante', 'claboter', 'daisuke_andou', "aérodrome_d'arrachart", 'casser', 'mort', "passer_l'arme_à_gauche", 'clamser', 'aller', 'distribuer', 'dés', 'partir', '⚁', 'dé_à_six_faces', 'casser_sa_pipe', 'crever', 'décès', 'succomber', 'cogner', '⚅', "s'éteindre", 'matrice', 'devenir', '⚀', 'dévisser_son_billard', 'passer_l’arme_à_gauche', 'abandonner', 'trépassé', 'tuer', '⚂', 'dés_pipés', 'calancher', 'défunts', 'faillir', 'périr', 'manger_les_pissenlits_par_la_racine', 'se_casser', 'morte', 'expirer', 'mourant', '⚃', 'die,_le_châtiment', 'négliger', 'die!', 'cubes', 'mourir', 'dé', 'dés_polyédriques', 'claquer', 'dire', 'dé_à_jouer', 'passer_de_vie_à_trépas', 'décéder', 'faire', 'deutsches_institut_für_erwachsenenbildung', 'tomber_en_panne', 'die,_le_châtiement'}
dig	{'creuser', 'percée', 'quolibet', 'andré_dignimont', 'comprendre', 'appréhender', 'simulacre', 'dig', 'peiner', 'poignarder', 'remettre', 'fouille', 'excavation', 'excaver', 'andré_pierre_jean_dignimont', 'creusement', 'saisir', 'moquerie', 'retourner', 'entamer', 'collective_soul', 'site_archéologique', 'dig!', 'domain_information_groper', "s'épuiser_à_la_tâche"}
dinner	{'repas', 'le_dîner', 'diner', 'thé', 'tiffin', "thé_l'après-midi", 'repas_du_soir', 'dejeuner', "l'heure_du_thé", 'déjeuner', 'nos_enfants', 'goûter', 'dinner', 'lunch', 'repas_de_midi', 'i_nostri_ragazzi', 'tasse_de_thé', 'herbata', 'repas_du_midi', 'almuerzo', 'souper', 'dîner', 'heure_du_thé'}
dirty	{'antisportif', 'qualité_des_sols', 'cache_l1', 'terre', 'ligne_de_cache', 'sol', 'cochonner', 'mémoire_cache', 'salir', 'saleté', 'dirty_deluxe_edition', 'crasseux', 'mémoires_caches', 'cache_de_données', 'boueux', 'cache_ram', 'antémémoire', 'write-through', 'underworld', 'sols', 'correspondance_dans_le_cache', 'boue', 'memoire_cache', 'cache', 'cache_fully_associative', 'encrasser', 'mal_acquis', 'dirty', 'cache_l3', 'souiller', 'sale', 'cache_n-way_set_associative', "cache_d'instructions", 'salement', 'mis_en_cache', 'dirrty', 'la_mémoire_cache', 'sales', 'corrompus', 'mise_en_cache', 'dirty_epic', 'set-associative', 'prefetching', 'cache_direct_mapped', 'cpu_cache', 'cache_l2'}
