ability	{'habilidade', 'poder', 'aptidão', 'talento', 'abilidade', 'faculdade', 'capacidade', 'competência', 'habilidade_capacidade'}
collection	{'recolha', 'akon', 'acumulação', 'contentor', 'composição_de_objetos', 'associação_de_objetos', 'cúmulo', 'montão', 'cobrança', 'coletando', 'recolha_das_colheitas', 'chusma', 'hawkwind', 'grupo', 'multidão', 'acúmulo', 'agência_de_cobrança', 'conjunto', 'aglomeração', 'ajuntamento', 'compilação', 'cobrança_de_dívidas', 'reunião', 'colecção', 'série', 'agrupamento_de_produtos', 'pilha', 'compêndio', 'mazhar-fuat-özkan', 'recipiente', 'cobrador_de_dívidas', 'joseph_leslie_sample', 'joseph_sample', 'agregaçao', 'akonic', 'série_de_livros', 'convergência', 'collection', 'the_offspring_collection', 'concentração', 'the_charlatans_uk', 'coleção_de_artes', 'ruma', 'mfo', 'coleção_de_arte', 'coleção', 'container', 'the_charlatans', 'acervo', 'joe_sample', 'mfö', 'aliaune_damala_bouga_time_puru_nacka_lu_lu_lu_badara_akon_thiam', 'colecta', 'coleções_de_arte', 'coleções_arte', 'montagem', 'agregação'}
come	{'sobrar', 'come', 'acontecer', 'terlugar', 'advir', 'igualar', 'manifestar-se', 'avizinhar', 'achegar', 'chegar_a', 'entrar', 'gozar', 'derivar', 'alcançar', 'e126', 'proceder', 'arribar', 'provir', 'abastar', 'aproximar', 'ocorrer', 'gozo', 'sémen', 'ganhar', 'deixar', 'decorrer', 'nascer', 'adicionar', 'conseguir', 'comè', 'ver', 'surgir', 'fazer', 'estar', 'sair', 'porra', 'ir', 'sovar', 'sêmen', 'chegar', 'esporra', 'resultar', 'somar', 'conchegar', 'bater', 'fluido_seminal', 'líquido_espermático', 'aceder', 'descender', 'perfazer', 'bastar', 'atingir', 'ejacular', 'brotar', 'equiparar', 'esperma', 'aconchegar', 'descer', 'vir'}
computer	{'estimador', 'computação_digital', 'computadores', 'computador_de_uso_geral', 'calculador', 'dispositivo_de_computação', 'música_gerada_por_computador', 'microcomputadores', 'computador', 'computador_eletrônico', 'ordenador', 'computador_digital', 'computador_humano', 'música_computacional', 'processador_de_dados', 'figurer', 'computadores_digitais', 'sistema_de_computador', 'calculadora', 'primeira_geração_de_computadores', 'máquina_de_computação', 'sistema_de_processamento_de_informação'}
construction	{'modelo', 'drakie', 'construção', 'composição', 'estrutura_de_interpretação', 'runescape_-_the_massive_online_adventure_game', 'construção_gramatical', 'ereção', 'trabalho_de_construção', 'feitura', 'runescape', 'catablepon', 'edificio', 'raças_do_runescape', 'ankou', 'edificação', 'zezima', 'prédio', 'construção_civil', 'fabricação', 'tecido', 'contextura', 'rune', 'ramo_imobiliário', 'projeto_de_construção', 'runite', 'estrutura_construída', 'edifício', 'runescape_classic', 'rune_scape', 'interpretação_judicial', 'síntese_mental', 'interpretação_constitucional', 'expressão', 'indústria_construção', 'imóvel', 'estrutura'}
cook	{'cozinheiro_de_restaurante', 'cozer', 'ferver', 'chefe_de_cozinha', 'capitão_james_cook', 'james_cook', 'cozinheira', 'chefs', 'cozinheiro_da_curto-ordem', 'fazer', 'cozinheiros', 'cozinheira_ordem_curta', 'chef_de_cozinha', 'sous-chef', 'ebulir', 'desfigurar', 'uss_donald_cook', 'cozinheiro', 'cozinheiro_pouco_tempo', 'falsear', 'o_capitão_james_cook', 'chef_executivo', 'falsificar', 'frederick_cook', 'preparar', 'capitão_cook', 'chef_comissionados', 'cook', 'cozinhar', 'chef', 'deturpar', 'lista_de_chefs', 'manipular'}
correct	{'penitenciar', 'fustigar', 'rectificar', 'recto', 'correto', 'flagelar', 'justiçar', 'certo', 'expurgar', 'correta', 'verberar', 'abater', 'disciplinar', 'penalizar', 'coimar', 'condenar', 'desforrar-se_de', 'brindar', 'prejudicar', 'corrigir', 'compensar', 'escaldar', 'justo', 'zurzir', 'vingar', 'acertar', 'escarmentar', 'apurar', 'contrabalançar', 'ajustar', 'reprimir', 'castigar', 'regular', 'bom', 'colocar', 'acoimar', 'correcto', 'punir', 'atingir', 'sancionar', 'retificar', 'contrabalancear'}
count	{'sistemas_de_numeração', 'numeração', 'contando', 'numerar', 'escrutínio', 'condessa', 'standard_query_language', 'linguagem_sql', 'relação', 'o_conde', 'le_comte_de_monte-cristo', 'inventariar', 'structured_query_language', 'enumeração', 'condes', 'importa', 'contagem_completa', 'charlot_aldrabão', 'enumerar', 'contar', 'depender', 'commit', 'sistema_numérico', 'countship', 'pesar', 'conta', 'sistemas_numéricos', 'valer', 'relatar', 'condado', 'número', 'sistema_de_numeração', 'jarl', 'conde_de_monte_cristo', 'ponderar', 'sistema_numeral', 'lista', 'contagem_cheia', 'renumeração', 'o_conde_de_monte_cristo', 'considerar', 'listagem', 'importar', 'sequel', 'sql', 'conde', 'comital', 'the_count', 'contagem', 'edmond_dantès'}
counting	{'sistemas_de_numeração', 'numeração', 'sistemas_numéricos', 'número', 'sistema_de_numeração', 'sistema_numeral', 'lista', 'relação', 'renumeração', 'enumeração', 'listagem', 'contar', 'sistema_numérico', 'contando', 'contagem', 'conta'}
crazy	{'c.r.a.z.y.', 'the_r.e.d._album', 'surtar', 'louco', 'erika_jayne', 'pirado_biruta_lelé_tantã_abilolado', 'insanidade', 'doido', 'insânia', 'c.r.a.z.y._-_loucos_de_amor', 'playing_with_fire', 'loucura', '...famous_last_words...', 'loucuras', 'nutcase', 'because_of_you', '(you_drive_me)_crazy', 'esquisito', 'looney', 'crazy', '…famous_last_words…', 'tolo', 'doideira', 'enlouquecedor', 'loca', 'insana', 'usher'}
cut	{'espezinhar', 'contrair', 'atravessar', 'censurado', 'converter', 'padrão_de_malabarismo', 'dirigir-se', 'indiferença', 'censores', 'desconsiderar', 'fatia', 'corte_primal', 'diminuir', 'edição_de_vídeo', 'ferimento', 'talhe', 'ilha_de_edição', 'condensar', 'balanço_de_beisebol', 'realização_de_filmes', 'lista_de_faixas', 'encurvar', 'restringir', 'desprezo', 'enfraquecer', 'emitir', 'desprezar', 'edição_de_filmes', 'entalhe', 'lapidação', 'desfalcar', 'achincalhar', 'humilhar', 'depreciar', 'incisão', 'tracklist', 'trilha', 'tornar', 'simplificar', 'encolher', 'girar', 'abaixar', 'proveito', 'baixar', 'cut', 'humilhar-se', 'converter_em', 'dividir', 'feitio', 'cortamento', 'ignorar', 'tender_a', 'minorar', 'talho', 'golpe', 'montadora', 'céu_aberto', 'talha', 'estreitar', 'resumir', 'limitar', 'rebaixar', 'ferindo', 'incisar', 'lesão', 'reduzir', 'baldar', 'mágoa', 'faixa', 'virar', 'pista', 'courela', 'apoucar', 'decrescer', 'racionar', 'decair', 'encurtar', 'excluído', 'reduzido', 'corte_de_carne', 'talhar', 'feridas', 'cesura', 'mergulhar', 'vexar', 'fazer', 'montado', 'abrir', 'transformar_em', 'central_única_dos_trabalhadores', 'censura', 'cortar', 'inferiorizar', 'desligar', 'abreviar', 'supressão', 'corte', 'inclinar-se', 'lacerações', 'corte_primordial', 'cortado', 'talhão', 'ferida_aberta', 'amesquinhar', 'exérese', 'recortar', 'terminologia_do_golfe', 'diluir', 'montagem', 'ferida'}
damage	{'grant_emerson,_o_detonador', 'desafeiçoar', 'danificação', 'gratis', 'avaria', 'manchar', 'desfear', 'estragação', 'damage', 'romper', 'custo', 'detonador,_o_titã_da_nova_geração', 'deterioração', 'prejuízo', 'danos', 'danificar', 'the_fantastic_adventures_of_dizzy', 'detonador', 'estragar', 'fulminar', 'estragamento', 'fantastic_dizzy', 'deturpar', 'mal', 'estrago', 'degradar', 'piorar', 'barato', 'equipamentos_de_vítima', 'preços', 'destroço', 'deformar', 'desfigurar', 'preço', 'gratuito', 'gratuita', 'lesão_jurídica', 'grátis', 'disformar', 'degenerar', 'faxina', 'avariar', 'mau', 'injúria', 'deteriorar', 'dano', 'despintar'}
dance	{'dança', 'bailar', 'nathaniel_dance', 'dance_dance', 'dance_magazine', 'dançarinas', 'oliver_heldens', 'bailado', 'post-disco', 'la_danse', 'bailados', 'danças', 'club', 'dançar', 'dancé', 'dance,_dance', 'dançarinos', 'pós-disco', 'dançarina', 'waterloo', 'the_dance_music', 'george_dance', 'música_dance', 'dançarino', 'fbln5', 'música_dançante', 'danca', 'dance', '50', 'george_dance,_o_jovem', 'baile', 'dance_music'}
dangerous	{"can't_let_her_get_away", 'desesperado', 'i_see_you', 'pesado', 'decemberadio', "it's_hard", 'majestoso', 'sério', 'tenso', 'carregado', 'perigosa', 'sentencioso', 'dangerous', 'difícil', 'ponderoso', 'sisudo', 'crítico', 'severo', 'pomposo', 'grave', 'imponente', 'carrancudo', 'why_you_wanna_trip_on_me', 'arriscado', 'perigoso', 'teologal', 'importante', 'austero', 'judicioso', 'agudo', 'mulher_perigosa', 'periculoso_arriscado', 'afetado', 'circunspecto', 'paroxítono', 'taciturno', 'solene'}
day	{'horário_solar_aparente', 'dias', 'dia', 'língua_day', 'período', 'clarence_day_shepard_jr.', 'hora_solar_aparente', 'era', 'período_de_24_horas', 'day', 'duração_do_dia', 'dia_sideral', 'significa_dia_solar', 'd', 'dias_do_ano', '24_horas', 'dia_solar_médio', 'jornada', '24_horas_de_intervalo', 'dia_solar', 'tempo_solar', 'tempo_solar_aparente', 'clarence_day', 'a_duração_do_dia'}
deceive	{'impostura', 'mentira', 'enganar', 'falsidade', 'dolo', 'desonestidade', 'velhacaria', 'trapacice', 'fraude', 'intrujice', 'embeleco', 'engano', 'iludir', 'mendacidade', 'engodo', 'lograr', 'enganação', 'embuste'}
dedication	{'dedication', 'dedicação', 'compromisso', 'consagração'}
deliberately	{'expressamente', 'propositadamente', 'de_forma_intencional', 'de_forma_aconselhável', 'de_propósito', 'deliberadamente', 'nomeadamente', 'por_escolha', 'intencionalmente'}
delivery	{'trazendo', 'entrega', 'entrega:', 'desempenho', 'meio_de_transporte', 'parto_obstétrico', 'laracha', 'largada', 'resgatar', 'chiste', 'piada', 'alienação', 'entrega_em_domicílio', 'pilhéria', 'pio', 'trabalho_de_parto_prematuro', 'suprimento', 'parto_vaginal', 'delivery', 'salvamento', 'condução', 'transportes_terrestres', 'parto_na_água', 'chalacear', 'caçoada', 'brincar', 'indireta', 'remoque', 'chalaçar', 'anedotas', 'encalacração', 'fala', 'libertação', 'jocosidade', 'graça', 'partilha', 'emergência', 'atrativo', 'transferência_legal', 'galhofar', 'alienação_fiduciária', 'transporte', 'devolução', 'joãozinho', 'gaiatozo', 'trabalho_e_entrega', 'transporte_de_passageiros', 'parto', 'embromar', 'alienáveis', 'circulação_fiduciária', 'gracejo', 'arremesso', 'anedota', 'engraçado', 'alienável', 'redenção', 'blade:_the_series', 'transportes_mundiais', 'resgate', 'entregador', 'salvação', 'gozar', 'evolução_do_meio_de_transporte', 'piadas', 'parto_normal', 'entrega_ao_cliente', 'nascimento', 'gracejar', 'brincadeira', 'veículo', 'bisca', 'multípara', 'piadão', 'caçoar', 'piado', 'chalaça', 'mercadorias_perigosas', 'rendição', 'bazófia', 'fértil', 'modo_de_falar', 'suprimentos', 'modo_de_transporte', 'espírito', 'transportes', 'jocoso', 'zombar', 'modal_de_transporte', 'indústria_transporte', 'compartilhamento', 'distribuição', 'trabalho_de_parto', 'capitulação', 'transporte_terrestre', 'humor', 'biscate', 'comicidade', 'fornecimento', 'meios_de_transportes', 'meios_de_transporte', 'fiduciária'}
dessert	{'pospasto', 'vinhos_de_sobremesa', 'afters', 'dessert', 'sobremesa', 'sobremesas', 'vinho_de_sobremesa'}
device	{'config.sys', 'maquinaria', 'equipamentos', 'artimanha', 'telemóvel', 'hardware_do_computador', 'hardware', 'comunicação_celular', 'device', 'instrumento', 'telefonia_móvel', 'móvel', 'telefonia_celular', 'maquinário', 'telefones_móveis', 'recurso', 'telemovel', 'dispositivo', 'de_telefone_celular', 'aparelho', 'máquinas', 'celular', 'telefone_móvel', 'hardware_com_restrições', 'truque', 'mecanismo', 'celulares', 'ficktelefon', 'handy', 'telefone_celular', 'comunicações_móveis', 'invenção_do_celular', 'ferramenta', 'telefones_celulares', 'aparelho_celular', 'circuitaria', 'aparato', 'comunicação_móvel', 'mobile_phone', 'telemóveis', 'hadwares', 'ferramental', 'máquina', 'equipamentos_de_capital', 'telefone'}
die	{'falhar', 'falecimento', 'desfalecer', 'embarcar', 'falecer', 'findar', 'perder-se', 'comer_capim_pela_raiz', 'dados', 'morto', 'óbitos', 'desaparecimento', 'espichar', 'jogo_de_dados', 'apagar', 'colonia_dea_augusta_vocontiorum', 'precisar', 'caducar', 'ficar', 'morrendo', 'descansar', 'esvair-se', 'faltar', 'finar-se', 'tombar', 'estragar', 'perecer', 'dados_carregados', 'soprar', 'dado_de_jogar', 'morrerá', 'morre', 'morte', 'morte_clínica', 'extinguir', 'decair', 'matar', 'murchar', 'dado', 'dados_poliédricos', 'passamento', 'enfraquecer', 'colônia_dea_augusta_vocontioro', 'esmorecer', 'dar_a_vida', 'partir', 'desencarnar', 'assoprar', 'expirar', 'fanar', 'morreu', 'desaparecer', 'bater_as_botas', 'vida_depois_da_morte', 'morte_natural', 'esbater-se', 'colônia_dea_augusta_dos_vocôncios', 'despedir', 'cair', 'morte_prematura', 'dados_de_jogar', 'bater_a_bota', 'exalar', 'pós_morte', 'mortes', 'óbito', 'die', 'o_ceifador', 'acabar', 'sucumbir', 'escassear', 'fenecer', 'terminar', 'morrer', 'finamento'}
dig	{'movimentação_de_terras', 'esfaquear', 'sítio_arqueológico', 'apunhalar', 'andré_dignimont', 'perceber', 'entender', 'cavar', 'escavação', 'domain_information_groper', 'dig', 'picar', 'escárnio', 'bater', 'brincadeira', 'punhalada', 'escavar', 'golpear', 'terraplenagem', 'trabalhar', 'compreender'}
dinner	{'dejeuner', 'teatime', 'o_jantar', 'chá_da_tarde', 'hora_do_chá', 'jantar', 'prândio', 'banquete', 'chá', 'chá_das_cinco', 'refeição', 'desjejum', 'merenda', 'ceia', 'pequeno-almoço', 'jantar_ceia', 'xícara_de_chá', 'tiffin', 'almoço', 'ração', 'la_cena', 'lanche', 'cena', 'comida', 'café_da_manhã'}
dirty	{'cache_de_dados', 'cache_miss', 'solo_orgânico', 'manchar', 'dirty', 'cache_de_ram', 'sujos', 'dirrty', 'write-through', 'terra', 'sujar', 'cache_l3', 'cache_de_instruções', 'underworld', 'macular', 'acerto_na_cache', 'solo', 'tierra', 'solos', 'cache', 'cache_l1', 'de_barro', 'solo_agrícola', 'cache_l2', 'write-through_cache', 'suja', 'cpu_cache', 'chão', 'write-back_cache', 'memoria_cache', 'memória_cache_l2', 'contaminar', 'cache_integrado', 'set-associativa', 'linha_de_cache', 'write-back', 'sujeira', 'sujado', 'solo_fértil', 'cache_de_memória', 'memória_cache', 'cachê', 'colocação_em_cache', 'cache_da_memória', 'tipos_de_solo', 'sujo'}
disease	{'enfermidades', 'nausea', 'taxa_de_morbidade', 'doença', 'doente', 'maladia', 'mórbida', 'chaga', 'enfermo', 'begowal', 'maleita', 'enfermidade', 'pleurisia', 'pleurite', 'mal', 'doenças', 'moléstia', 'morbidez', 'pleuresia', 'enjoo', 'condição_médica', 'afecção', 'condições_médicas', 'dor_torácica_pleurítica', 'mal-estar', 'patologia'}
dissolve	{'crossfade', 'desfazer', 'dissolver', 'desmanchar', 'amolecer', 'fundir', 'dissolva', 'romper', 'solver', 'derreter'}
disturb	{'remover', 'agitar', 'alterar', 'disturbar', 'tocar', 'molestar', 'perturbar', 'interromper', 'afligir'}
do	{'actuar', '도', 'vigorar', 'circuito', 'dia_festivo', 'realizar', 'reveillon', 'ser_suficiente', 'funcionar', 'banquete', 'prosperar', 'alcançar', 'night', 'função', 'praticar', 'marshall_applewhite', 'exercer', 'ト', 'dó', 'festejo', 'soirée', 'transar', 'festas', 'do', 'dô', 'pinar', 'partido', 'comemoração', 'provocar', 'festa', 'se', 'matar', 'executar', 'comer', 'desenvolver-se', 'operar', 'fazer_papel', 'festividade', 'arranjar', 'cumprir', 'crescer', 'safar-se', 'conseguir', 'montar', 'foder', 'atuar', 'ver', 'fazer', 'abrir', 'sair', 'tao', 'copular', 'tornar', 'comportar', 'rodar', 'conhecer', 'agir', 'exercitar', 'comportar-se', 'to', 'と', 'doutor_em_osteopatia', 'causar', 'círculo_judicial', 'desempenhar', 'parecer', 'administrar_casa', 'bastar', 'trepar', 'florescer', 'atingir', 'representar', 'balada', 'doh', 'art4', 'meter', 'servir', 'vir'}
doctor	{'consertar', 'atender', 'christoreslvdespovratorcovor_de_lungbarrow', 'décimo_doctor', 'doutor_da_igreja', 'ph.d', 'terceiro_doctor', 'e_doutorado', 'doutorado', 'nono_doutor', 'rude_boy', 'o_doutor', 'quarto_doctor', 'doutor_da_guerra', 'loïc_nottet', 'dr._who', 'cirurgião_operando', 'doctorat', 'loic_nottet', 'sétimo_doutor', 'sexto_doutor', 'decimo_segundo_doutor', 'dr.', 'ph._d.', 'teologia_livre', 'doutor_quem', 'segundo_doctor', 'arranjar', 'primeiro_doutor', 'clínico', 'rude_boys', 'doutor_quem?', 'reparar', 'quinto_doutor', 'doctor_who', 'doutorados_profissionais', 'phd', 'segundo_doutor', 'o_doutor_da_guerra', 'brincar_de_médico', 'doctor', 'doctor_of_philosophy', 'mestrado_livre', 'doutora', 'médicos', 'nono_doctor', '12º_doutor', 'oitavo_doctor', 'médico_cirurgião', 'doutora_da_igreja', 'terceiro_doutor', 'cirurgião', 'doutor', 'doctor_who?', 'sexto_doctor', 'décimo_segundo_doutor', 'doutorado_profissional', 'decimo_primeiro_doutor', 'ph.d.', 'decimo_doutor', 'quinto_doctor', 'oitavo_doutor', 'guerra_do_tempo', 'emendar', 'diretor_médico', 'dr', 'doc', 'doutores_da_igreja', 'décimo_segundo_doctor', 'décimo_primeiro_doctor', 'sétimo_doctor', 'quarto_doutor', 'maior_doutorado', 'grau_de_doutor', '10º_doutor', 'eliza', 'doc._who', 'war_doctor', 'recuperar', 'décima_terceira_doutora', 'doctor_ecclesiae', 'doutor_da_igreja_católica', 'décimo_primeiro_doutor', 'médico', 'medico', '11º_doutor', 'décimo_doutor', 'médica', 'restaurar', 'facultativo', 'cirurgiões', 'doutoramento', 'primeiro_doctor', 'pesquisa_de_doutorado'}
dog	{'andiron', 'lupus_familiaris', 'cachorro_quente', 'garra', 'perseguir', 'caçar', 'avião', 'duck_hunt', 'salsichão', 'canis-lupus-familiaris', 'detentor', 'bilau', 'cão_doméstico', 'rastrear', 'dia_do_cão', 'controlar', 'canalha', 'canis_familiaris', 'wienerwurst', 'o_cachorro', 'careta', 'cão-ferro', 'canidea', 'cachorro_doméstico', 'cadela', 'cão', 'salsicha', 'ir_à_caça', 'canídeo', 'cachorro-quente', 'canídeos', 'cães', 'firedog', 'cachorro', 'cachorra', 'prendedor', 'família_canidae', 'familiaris', 'cachorros', 'seguir', 'carne_de_cachorro/cão', 'weenie', 'hot_dog', 'canidae', 'canis_lupus_familiaris', 'carne_de_cachorro', 'hotdog', 'hot-dog', 'cachorros-quentes'}
dressing	{'vestidura', 'bandagem', 'curativo', 'roupas', 'recheio', 'hábito', 'vestuário', 'vestimenta', 'paramentos', 'wearable', 'fato', 'médico_curativo', 'compostura', 'molho_para_salada', 'pulôver', 'indústria_vestuário', 'traje', 'apetrechos', 'fertilização_do_solo', 'trajo', 'roupa', 'fecundação', 'abaetar', 'moda_feminina', 'indumentária', 'veste', 'indumento', 'vestido', 'artigo_de_roupa', 'copa', 'fecundaçao', 'confecção', 'vestiaria', 'fertilização'}
drink	{'bebidas', "lil'_jon", 'crápula', 'engolir', 'beberagem', 'beber', 'carioca_de_limão', 'taça', 'bebida', 'potável', 'lil_jon', 'deglutição', 'bebo', 'prometer', 'copa', 'tomar', 'bebedeira', 'tragar', 'álcool', 'engolida', 'gole'}
driver	{'driver:_the_recruit', 'rodas_acopladas', 'motorista_condutor', 'floresta_de_coníferas', 'drivers_de_dispositivo', 'wälder', 'chauffer', 'controlador_de_impressora', 'conductor', 'matas', 'madeiras', 'chauffeur', 'cowcatcher', 'controlador', 'driver_de_dispositivo', 'driver:_you_are_the_wheelman', 'floresta', 'caminhoneiros', 'motorista', 'arborizada', 'motorista_prático', 'piloto', 'the_driver', 'madeira', 'selva', 'device_drivers', 'driver_5', 'excitador', 'ajudante_de_motorista', 'driver:_san_francisco', 'mata', 'florestas_de_coníferas', 'eixo_acoplado', 'madeira_número_um', 'eixos_acoplados', 'driver', 'driver_de_vídeo', 'controlador_driver', 'device_driver', 'driver:_working_title', 'bosque', 'roda_motriz', 'floresta_natural', 'condutor', 'florestas', 'driver_de_software', 'motorista_de_caminhão', 'chofer', 'drivers', 'caminhoneiro', 'controlador_de_dispositivo', 'arvoredo_silvestre', 'rodas_motrizes', 'camionista'}
dry	{'proibicionista', 'frutas', 'stypsis', 'seco', 'enxugar', 'corpo', 'seca', 'irônico', 'dry', 'mineralidade', 'secar', 'equilíbrio'}
dull	{'imbecil', 'chato', 'lerdo', 'idiota', 'enfadonho', 'aborrecido', 'fastidioso', 'estúpido', 'tedioso', 'abafar', 'estagnado', 'curto', 'amortecer', 'cansativo', 'entediante', 'cego', 'lento', 'maçante', 'fátuo'}
dust	{'fenciclidina', 'partículas_finas', 'entulho', 'fenilciclidina', 'poeiras', 'peco', 'fannings', 'cloridrato_de_fenciclidina', 'pekoe', 'pó_de_anjo', 'poeira_do_tempo', 'restos', 'fenilcicloexilpiperidina', 'solução_de_poeira_para_a_relatividade_geral', 'drogas_pcp', 'fenilciclohexilpiperidina', 'pekoe_orange', 'escombros', 'hog', 'aliança_terrestre', 'distribuir', 'ruínas', 'pcp', 'pó_de_casa', 'partícula_em_suspensão', 'babylon_5', 'cicloexilpiperidina', 'cascalho', 'desempoar', 'limpar_o_pó', 'peace_pill', 'destroços', 'pó', 'fenilciclo-hexilpiperidina', 'poeira', 'detritos', 'espalhar', 'esmaecer', 'dust', 'laranja_tranquilizante'}
